,0,1,2
858,.Part.II mat.in h.41+3.,O00-O99,1
859,Graviditas in heb. 38n.,O00-O99,1
860,"C5,6 radikulopaatia paremal.",M00-M99,1
861,"Äge subendokardiaalne müokardiinfarkt(esmane,29.03.15,anteroseptaalne)",I00-I99,1
862,"Meditsiiniline abort,  grav 10 spt",O00-O99,1
863,"Täielik või täpsustamata, tüsistusteta grav 10 spt",O00-O99,1
864,"L4/L5 kõrgusel mõõdukas ahenemine, L5 vertebrogeenne radikulopaatia vasakul (22.04.15 ILE v. L4-5 sin koos L5 radikulolüüsiga)",M00-M99,1
865,Mujal klassifitseerimata raske emakakaeladüsplaasia. CIN III ; HPV 33,N00-N99,1
866,In hebd 14,O00-O99,1
867,"CHA2DS2VASc 0, HAS-BLED 0, elektrilise kardioversiooniga taastus siinusrütm",I00-I99,1
868,"Äge seinaläbine [e transmuraalne] müokardi allseina infarkt
Q-sakiga, PKI D(426)->(222)",I00-I99,1
869,Grav. in h. 37/38,O00-O99,1
870,In hebd21,O00-O99,1
871,"Persisteeruv kodade virvendus, CHA2DS2-VASc 3, HAS-BLED 2",I00-I99,1
872,"Grav i 40 hebd, partus i maturus.",O00-O99,1
873,Partus I praematurus imminens in hebd. 33+5,O00-O99,1
874,"Gonarthrosis sin, parem põlveliiges endoproteesitud 2012a",M00-M99,1
875,"Persistens (u 3-4 nädalat) ->sanata ,EKV 19.05.15",I00-I99,1
876,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
2. aste",I00-I99,1
877,"Persisteeriv CHA2DS2-VASc 1 HAS -BLED 1, siinusrütm taastatud elektrilise kardioversiooniga",I00-I99,1
878,Subduraalne traumaatiline hemorraagia(op 15.05.15),S00-T98,1
879,Grav in hebd 36+2. Contractiones praeparantes,O00-O99,1
880,"Võimalik veebruar 2015, inferoseptaalne",I00-I99,1
881,"CHA2DS2 VASc 2, HAS-BLED 2",I00-I99,1
882,C6 radikulopaatia paremal,M00-M99,1
883,Grav. in hebd 35+6--> 36+1.,O00-O99,1
884,C4/5 et C5/6,M00-M99,1
885,"Grav in h 7/8., rasedust, sünnitust või sünnitusjärgset perioodi tüsistav eelnev essentsiaalne hüpertensioon",O00-O99,1
886,Kl 5,K00-K93,1
887,Cicatrix uteri N I. Grav. in hebd. 41+2.,O00-O99,1
888,Osteochondrosis cervicalis C6/7,M00-M99,1
889,"Vasem rinnakartsinoom, ÖR pos pR pos HER2 neg",C00-D48,1
890,Pearinglus. Gravid. in hebd. 35+1.,O00-O99,1
891,"F508del/394TT; bronhiektaasid, krooniline obstruktiivne bronhiit; kõhunäärme eksokriinne puudulikkus; hingamisteede koloniseerumine: Ps.aeruginosa",E00-E90,1
892,"Korduv, 22.04.15",I00-I99,1
893,"Persistentne, alates november 2014, türeotoksikoosi tüsistusena",I00-I99,1
894,"Peaajuinfarkt peaajuarterite tromboosi tõttu
g46.0 .",I00-I99,1
895,CHADS2-VASC 3; HAS-BLED 0,I00-I99,1
896,Grav iii 39 h. partus  iii  mat.,O00-O99,1
897,Partus I maturus in h. 38+2,O00-O99,1
898,Th 6-11 paravertebraalne perifeerne primitiivne neuroektodermaalne tuumor/ekstraossaalne Ewingi sarkoom; kopsu-ja skeleti metastaasidega,C00-D48,1
899,Grav. in hebd. 34+6,O00-O99,1
900,"Aordi [mistahes osa] lõhustav aneurüsm e aordidissektsioon
de Bakey 2.",I00-I99,1
901,2-4:1 ülejuhtega,I00-I99,1
902,"Juustega peanaha ja kaelanaha pahaloomuline melanoom pT3b Nx M0, R0 - st IIB",C00-D48,1
903,C7 anteroluksatsioon liigesjätkete lukustusega i/v C7-Th1; C6-Th1 eesmine spondülodees,S00-T98,1
904,Grav. in hebd. 36+2.,O00-O99,1
905,In hebd 12,O00-O99,1
906,Antrektoomia 1960ndatel aastatel; B12 vitamiini defitsiit,K00-K93,1
907,Partus I maturus. Grav. in hebd. 37+0. Gemelli. (mõlemad looted peaseisus),O00-O99,1
908,Grav in hebd 41+3,O00-O99,1
909,"Neeru (v.a neeruvaagna) pahaloomuline kasvaja
Helerakk-kartsinom Fuhrman 4",C00-D48,1
910,In hebd 8/9,O00-O99,1
911,Persisteeriv CHA2DS2-VASc 4 HAS -BLED 2,I00-I99,1
912,"CHA2DS2-VASc 3, HAS-BLED 2 persisteeruv",I00-I99,1
913,34+1 nädalal,O00-O99,1
914,"NSTEMI, lateraalne, 31.07.15
PTKA OM1(4)>(2)",I00-I99,1
915,Persisteeriv; CHA2DS2-VASc 3; HAS-BLED 2.,I00-I99,1
916,Parox (üle 48t-> juunist 2015a) ->sanata EKV 150J,I00-I99,1
917,"CHA2DS2-VASc 3, HAS BLED 1, persisteeruv, siinusrütm taastunud medikamentoosselt",I00-I99,1
918,Pertrohhanteerne [pöörlit läbiv] murd Frpertoch fem.dex;31-A21;IC1-naha vigastust ei esine; MT1-Neurovaskulaarset vigastust ei esine NV1-lihasvigastuseta,None,1
919,32+2 näd,O00-O99,1
920,LCIS paremal; ÖR pos PR pos Ki67 10%,C00-D48,1
921,"2004, 2010",I00-I99,1
922,Persisteeriv; CHA2DS2-VASc 4; HAS-BLED 2.,I00-I99,1
923,". GBS. 
Gravid. in h.22+3.",O00-O99,1
924,"Multiformne glioblastoom F-T paremal, WHO G4",C00-D48,1
925,Grav  8 sept.,None,1
926,"CHADS-VASc 2, HAS-BLED 1; elektrilise kardioversiooniga taastus siinusrütm",I00-I99,1
927,. Grav. in hebd.39+3,O00-O99,1
928,CHA2DS2-VASc =4 HAS-BLED=1,I00-I99,1
929,Graviditas in heb. 34n.,O00-O99,1
930,"CHADS-VASc 6, HAS-BLED 2; elektrilise kardioversiooniga taastus siinusrütm",I00-I99,1
931,"Grav 39h, partus ii mat.",O00-O99,1
932,Status post-LE v. L4 partialis,M00-M99,1
933,Korduv;esmane KATE  2006,I00-I99,1
934,"CHA2DS2-VASc 2, HAS BLED 0.",I00-I99,1
935,Regio D46,K00-K93,1
936,Eelnevale keisrilõikele järgnev vaginaalne (tupe kaudu) sünnitus grav ii 39 h partus ii mat.,O00-O99,1
937,"NSTEMI, OM1 (5), 01.10.15.",I00-I99,1
938,"CHA2DS2-VASc 3, HAS BLED 1, persisteeruv, siinusrütm taastatud elektrilise kardioversiooniga",I00-I99,1
939,"Polüartriit, akt. faas 3",M00-M99,1
940,"E pahaloomuline kasvaja
adenokartsinoom G2",C00-D48,1
941,"Esmane, 28.09.15",I00-I99,1
942,"CHADS2-VASC 4, HAS-BLED 2, EHRA II-III",I00-I99,1
943,"Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga, L5",M00-M99,1
944,Parox (alla 48t) ->sanata EKV 15.10.15 150J,I00-I99,1
945,"Pertrohhanteerne [pöörlit läbiv] murd
31-A21; IC1-naha vigastust ei esine; MT1-neurovaskulaarset vigastust ei esine; NV1-lihasvigastuseta",None,1
946,Aterosklerootiline südamehaigus8 ühe soone koronaartõbi),I00-I99,1
947,.Graviditas in heb 11,O00-O99,1
948,"Pahaloomuline kasvaja
adenokartsinoom, G2-3",C00-D48,1
949,"CHADS-VASc 6, HAS-BLED 4; fikseerunud",I00-I99,1
950,HLA-B27 neg. Minimaalsed muutused paremal SI-liiduses ja paremal L5 lülikaares.,M00-M99,1
951,"Pahaloomuline kasvaja
opereeritud 2013",None,1
952,.Grav in hebd 39-40,O00-O99,1
953,"Kombineeritud põhjused: anamneesis 2 ektoopilist rasedust, PCOS",N00-N99,1
954,Paroksüsmaalne CHADZVASC= 1 palli,I00-I99,1
955,"CHADS-VASc 2, HAS-BLED 1; persisteeruv, siinusrütm taastatud elektrilise kardioversiooniga",I00-I99,1
956,"CHADS-VASc 4, HAS-BLED 2; persisteeriv, siinusrütm taastatud elektrilise kardioversiooniga",I00-I99,1
957,GA 38+0,O00-O99,1
958,"1. anterioorne STEMI, 04.09.15, A6-r>112, 2xBMS",I00-I99,1
959,"Angio-ct- koronaaridest -stenoosid LCX C1- osas ja LAD A1.A2- osas, SKG-s olulisi stenoose ei esine.",I00-I99,1
960,"CHADS-VASc 2, HAS-BLED 2; persisteeriv",I00-I99,1
961,"Korduv, 14.10.15 NSTEMI  PKI A(44Sh)>(22Sh) C(141)>(11)",I00-I99,1
962,Grav in hebd 39+2. Foetus mortus,O00-O99,1
963,CHA2DS2-VASc 3; HAS-BLED 1; persisteeriv,I00-I99,1
964,Grav in hebd 14+5,O00-O99,1
965,"Carcinoma folliculare, op. 1996 ja 2003.a 
carcinoma folliculare, op. 1996 ja 2003.a",C00-D48,1
966,"II; dateerimata, Killip II. C(224)->(222)",I00-I99,1
967,Gravid. in h. 39+0,O00-O99,1
968,"CHADS2-VASC 3, HAS-BLED 2; permanentne",I00-I99,1
969,"Meditsiiniline abort,  grav 7 h., ab medicamentosa.",O00-O99,1
970,"Täielik või täpsustamata, tüsistusteta grav 7 h., ab medicamentosa.",O00-O99,1
971,Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga. Protrusio disci L5,M00-M99,1
972,"CHADS-VASc 2, HAS-BLED 1.",I00-I99,1
973,Adenokartsinoom Gleason 3+3=6,C00-D48,1
974,Vasak. Kusejuha distaalne osa. 5x7mm,N00-N99,1
975,"Op. 1996
op. 1996",C00-D48,1
976,"Grav  v 38 hebd.,partus iv mat.",O00-O99,1
977,"C7 radikulopaatia vasakul, paranenud.",M00-M99,1
978,"Ajukontusioon, traumaatiline SAH, ajutüve hemorraagia, difuusne aksonaalne kahjustus, ajuturse; C2 ebastabiilne murd, L3-4 ristijätke murd paremal, L5 ristijätke murd vasakul; kopsude kontusioon, II-VI roide murd vasakul; vaaganaluude murd, vasaku reieluu murd, sääreluude murrud",S00-T98,1
979,"CHAD2-VASC 4, HAS-BLED 3, elektrilise kardioversiooniga taastus siinusrütm",I00-I99,1
980,"Paroksüsmaalne, CHA2DS2-VASc=6, HASBLED=2, EHRA=IV",I00-I99,1
981,Gleason 3+4,C00-D48,1
982,~4cm endometrioom paremas munasarjas,N00-N99,1
983,"CHA2DS2-VAsc 4, HAS BLED 2, EHRA 2",I00-I99,1
984,"Persisteeriv, CHA2DS2-VASc=3, HASBLED=1, EHRA=I",I00-I99,1
985,"Nimmestenoos L3/4 ja L4/5 kõrgusel, kombineeritud degeneratiivsetest muutustest",M00-M99,1
986,"CHAD2-VASC 3, HAS-BLED 3, EHRA II, paroksüsmaalne",I00-I99,1
987,"Mediolateraalne diskiprolaps paremal,  i/v C5/6",M00-M99,1
988,Parema rinna G2/3 inv.duktaalkartsinoom; ÖR neg PR neg HER2 pos Ki67 30%,C00-D48,1
989,"Kiirabi saabudes glükoos 1,1 mmol/l",E00-E90,1
990,"Esmane, 07.12.15. PKI: OM 6R->11",I00-I99,1
991,"NSTEMI, I; 07.12.15",I00-I99,1
992,Sõrmusrakk - kartsinoom G3,C00-D48,1
993,Insuldirisk CHA 2DS 2-VASc  -4,I00-I99,1
994,L4-5 paremal sünoviaaltsüstist,M00-M99,1
995,Hepatotsellulaarne kartsinoom G1 (neuroendokriinse diferentseeringuga),C00-D48,1
996,"Rasedust, sünnitust ja sünnitusjärgset perioodi tüsistavad seedimiselundite haigused- Grav in h 17. Colica intestinalis",O00-O99,1
997,ACM dex alal(Trombolüüsitud 29.03.14),I00-I99,1
998,"Dex, sin operata 2013",M00-M99,1
999,Parox  (EKV 31.12.15 150->200->270J),I00-I99,1
1000,Graviditas in heb. 13n,O00-O99,1
1001,Maolävis;rc T3 rc NX M1 IVst,C00-D48,1
1002,CIN 2-3,N00-N99,1
1003,Grav. in hebd. 34+5.,O00-O99,1
1004,Rasedusaegsed täpsustamata veenitüsistused grav i 38 näd.,O00-O99,1
1005,"Permanentne, CHAD2 - VASC 3 HAS -BLED1",I00-I99,1
1006,"PKI D(246)-->(246), OM(5)-->(2), C(46R)-->(16R)",I00-I99,1
1007,1 soone haigus,I00-I99,1
1008,"Fikseerunud; saabudes bradükardiline; CHADS-VASc 3 punkti, HASBLED 2 punkti",I00-I99,1
1009,: L2-L3 lülikeha kompressionmurd,M00-M99,1
1010,Grav iii 41+6p,O00-O99,1
1011,"Esmane kopsuarteri trombemboolia episood kinnitatud 2010a--> 2012a krooniline trombembooliline pulmonaalhüpertensioon, CTEPH --> 2015 raske pulmonaalhüpertensioon",I00-I99,1
1012,Parema ACI proksimaalosa stenoos 90%,I00-I99,1
1013,CHAD2-VASC 3 HAS-BLED 2,I00-I99,1
1014,.Part.I mat in h.41+1,O00-O99,1
1015,"CHADS2-VASc 3, HAS-BLED 0; permanentne",I00-I99,1
1016,In h 10,None,1
1017,Oluline spinaalkanali ahenemine L3/L4>L4/L5 kõrgusel,M00-M99,1
1018,"CHA2DS2-VASc 2, HAS-BLED 4, permanentne",I00-I99,1
1019,Vasema rinna inv.lobulaarkartsinoom; ÖR pos PR pos HER2 neg Ki67 20%,C00-D48,1
1020,Paroksüsmaalne CHA2DS2-VASc =1  HAS-BLED 1,I00-I99,1
1021,Spinaalstenoos L4/L5,M00-M99,1
1022,Persisteeruv ( EKV 270 J 13.02.16 ),I00-I99,1
1023,"Paroksüsm CHA2DS2 VASc 4, HAS BLED 1",I00-I99,1
1024,"I healoomuline kasvaja
Opereeritud. Histoloogiliselt mammosomatotroopne adenoom. Immuunfenotüüp: PRO ja HGH ""+"", ACTH, HFSH, TSH ja LH ""-"", Ki67 indeks 10%.",None,1
1025,"Hepatotsellulaarne kartsinoom G1 (neuroendokriinse diferentseeringuga),  cT3a N0 M0 IIIA st",C00-D48,1
1026,Parema rinna inv.duktaalkartsinoom; ÖR pos PR pos HER2 neg Ki67 20%,C00-D48,1
1027,Adenocarcinoma G3,C00-D48,1
1028,Esmane 09.02.16,I00-I99,1
1029,"Iseeneslik peaseis-sünnitus grav iii 38 hebd., partus ii mat.",O00-O99,1
1030,"I pahaloomuline kasvaja
Adenokartsinoom G2",None,1
1031,"CHA2DS2-VASc 1, HAS-BLED 0, permanentne",I00-I99,1
1032,"CHAD2-VASC 2 HAS-BLED 0,  persisteeriv, kardioversiooni järgselt siinusrütm",I00-I99,1
1033,Degeneratiivne L4 lüli anterolistees.,M00-M99,1
1034,Grav. in h. 17,H60-H95,1
1035,D38 lähtunud,K00-K93,1
1036,V L5 (6mm),M00-M99,1
1037,"Peristeeriv, CHA2DS2-VASc=4, HASBLED=2, EHRA=III",I00-I99,1
1038,Vasakpoolne C7 radikulopaatia,M00-M99,1
1039,Aterosklerootiline südamehaigus (18.02.16 SKG 4D S( 3 ) A(332) Di1(4) C(42) OM1(3) D(26R) DIP(R) DPL(R) K:A-D),I00-I99,1
1040,"Persistens,CHA2DS2-VASc:1, HAS-BLED:0, EHRA:I",I00-I99,1
1041,6.06.15 vas sääreluude dist. otsa lahtised luumurrud,S00-T98,1
1042,Graviditas in heb 39+2,O00-O99,1
1043,"CHA2DS2-VASc 6, HAS-BLED 2",I00-I99,1
1044,Parema reieluu pertrohhanteerne murd 2015,S00-T98,1
1045,Partis I maturus (Gravid. in hebd. 41+3),O00-O99,1
1046,"Kodade laperdus 2:1 ülejuhtega, CHADSVASC=1, HASBLED=1, EHRA=II",I00-I99,1
1047,CT3N0M0 gL 3+2=5,C00-D48,1
1048,"L5 radikulopaatia paremal foraminaalsest stenoosisit+ekstraforaminaalsest diski prolapsist, paranenud",M00-M99,1
1049,"Peopesa sidekirme fibromatoos [Dupuytreni kontraktuur], parem labakäsi, 5. sõrm",M00-M99,1
1050,Subkortikaalne hemisfääri intratserebraalne hemorraagia 18.09.15 vasem hemisfäär,I00-I99,1
1051,L4-5 vahemiku kõrgusel ( alt II vahemik)  spinaalse klaudikatsiooniga,M00-M99,1
1052,"CHA2DS2-VASc 6, HAS-BLED 2; persisteeriv",I00-I99,1
1053,"Äge seinaläbine [e transmuraalne] müokardi allseina infarkt (esmane, ST-elevatsiooniga? 22.03.16)",I00-I99,1
1054,"Urosepsis, SOFA skoor 2, tekitaja E.coli, paranenud",A00-B99,1
1055,"Kroonilise neerupuudulikkuse süvenemine dehüdratatsiooni foonil, G5-> G3b",N00-N99,1
1056,"Myomae uteri submucosum I - 0 st (1,5x2,5cm); II - 1 st (D 2,5-3cm).",C00-D48,1
1057,"Kaela, rinna ja lumbaalosas, valusündroomiga, L4 kompressioonmurd",M00-M99,1
1058,"PKI C242->222, SPL 4->2",I00-I99,1
1059,Grav 27 hebd,O00-O99,1
1060,"Grav  v 40+4p, partus iii mat",O00-O99,1
1061,"23.03.16, NSTEMI, esmane, anterioorne",I00-I99,1
1062,Opereeritud 21.03.16,N00-N99,1
1063,"Gravid in hebd 36+2, Gemelli.  I peaseis, II jalgseis",O00-O99,1
1064,"Äge seinaläbine [e transmuraalne] müokardi allseina infarkt
(1. STEMI, 22.03.16;PKI:  D332, DIP3, DPL6R> D111, DIP1, DPL1, 4xDES)",I00-I99,1
1065,Adenokartsinoom cT2N0M0,C00-D48,1
1066,Vasaku kopsu ülasagara lamerakk-kartsinoom c_T3_c_N2_M0_G2_IIIA st,C00-D48,1
1067,Muu emakainertsus e tuhu[de]nõrkus.Part.I mat.in h.40+1.Väljutusjõudude nõrkus.,O00-O99,1
1068,Grav. inh. 40+5,O00-O99,1
1069,"Meditsiiniline abort,  grav  5 sept,  ab medicamentosa",O00-O99,1
1070,"Täielik või täpsustamata, tüsistusteta grav  5 sept,  ab medicamentosa",O00-O99,1
1071,Adenocarcinoma lobi sup.bronchi vel pulmonis dex. c TX NX M1 G3 IV st.,C00-D48,1
1072,. Radiculoptahia C7-8 dex.,M00-M99,1
1073,"Pt2a n0 r0, gleason 3+3=6",C00-D48,1
1074,. Grav in hebd 35+5,O00-O99,1
1075,"Menopausijärgne patoloogilise murruga osteoporoos Fr osteopor v. Th11, L1, L2 et L4",M00-M99,1
1076,Grav. inh. 40+0,O00-O99,1
1077,Grav. inh. 41+2,O00-O99,1
1078,. Grav in hebd 40+0,O00-O99,1
1079,. Grav in h 26+3. Südamestimulaator.,O00-O99,1
1080,Grav. in h. 41+4,O00-O99,1
1081,Ca! T2N1M1 IV st.,C00-D48,1
1082,.Part.I mat.in h.39+2.,O00-O99,1
1083,.Partus III mat in h. 41+4.,O00-O99,1
1084,Peaajuinfarkt (pea)ajuarterite emboolia tõttu. Trombolüüs 18.10.ö2011.a.,I00-I99,1
1085,G46.0 Ajuinfarkt parema keskmise ajuarteri varustusalal. Vasakpoolne sp. hemiparees,I00-I99,1
1086,.Partus II mat in h.40+1,O00-O99,1
1087,Ema hooldamine reesus-isoimmunisatsiooni korral. Grav in hebd 29+5 RN,O00-O99,1
1088,. Fibrillatio  atriorum persistens sanata ( EKV 09.05.13 ),I00-I99,1
1089,Grav. in h. 39+5,O00-O99,1
1090,"Parema seesmise unearteri oklusioon, ajuinfarkt parema keskmise ajauarteri varustusalal 29.07.10",I00-I99,1
1091,. Inf myocardii pristinus  ( anterioorne 2011 ),I00-I99,1
1092,Grav in h. 25+0,O00-O99,1
1093,Grav. inh. 41+5,O00-O99,1
1094,Grav. in h. 36/37,O00-O99,1
1095,Grav  in  hebd   35 --35/36  näd,O00-O99,1
1096,.Partus III mat in h. 38+3.,O00-O99,1
1097,Ii sünnitus rasedus 37 nädalat 3 päeva,O00-O99,1
1098,. P IV mat. in h. 40+1,O00-O99,1
1099,6.ras. nädalal.,O00-O99,1
1100,G46.3 Ajutüve infarkt. . Vertiigo.,I00-I99,1
1101,GRAV. IN HEBD  31+4,O00-O99,1
1102,Grav  in  hebd   34+6      35+4,O00-O99,1
1103,.Part.II mat.in h.41+1,O00-O99,1
1104,Kõhuaordianeurüsmi rebend sept.2009,I00-I99,1
1105,.Grav in hebd 30,O00-O99,1
1106,Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu; G46.0 Ajuinfarkt parema keskmise ajuarteri varustusalal. Vasakpoolne spastiline hemiparees.,I00-I99,1
1107,"Infarctus myocardii pristinus( 2000,2009 aa.)",I00-I99,1
1108,"Grav iii in sept. 10-11., metrorrhagia",O00-O99,1
1109,Op. 07.02. 2013,J00-J99,1
1110,L4/L5 diskiprolaps paremal,M00-M99,1
1111,-eesseina 15 09 2010a,I00-I99,1
1112,Os (2009a.),H00-H59,1
1113,L4 vasakul,M00-M99,1
1114,"I geeni C282Y mutatsiooni heterosügoot, kõrge ferritiini väärtusega",E00-E90,1
1115,L4- L5,M00-M99,1
1116,L5/S1 bilat,M00-M99,1
1117,. Infiltratiivne kopsutuberkuloos 13/12 positiivne külvis.,A00-B99,1
1118,In h. 7-8.,Z00-Z99,1
1119,"1982a 2011.a 2012.,a",I00-I99,1
1120,Status post resectio sigmae G2T3N0M0 II st,None,1
1121,Os - op.18.11.13a.,Z00-Z99,1
1122,Paroxysmalis  01 03 2012a,I00-I99,1
1123,L3-4 paremal,M00-M99,1
1124,BMI 31.83,E00-E90,1
1125,Muu täpsustatud lülivaheketta nihe [väljasurve]. Protrusio disci i/v L4/5,M00-M99,1
1126,".
Status post excisio fistulae transsfincterica 10.03.11.",K00-K93,1
1127,Fractura claviculae dex ( 2011.a.),None,1
1128,Küünevigastuseta varba- (varvaste)kontusioon vasema jala 5. varvas.,S00-T98,1
1129,Os  08.01.14a.,Z00-Z99,1
1130,S1 D>S,M00-M99,1
1131,"M.Parkinsoni?G56.0 Karpaalkanali sündr. par.?+G47 Unehäired+I10,E66.0,M25.5,J41?M42.1,M41,M21.4,M81?",G00-G99,1
1132,"Essentsiaalne treemor, M.Parkinsoni?G56.0 Karpaalkanali sündr. par.?+G47 +I10,E66.0,M25.5,J41?M42.1,M41,M21.4,M81?",G00-G99,1
1133,Sõrme(de) lahtine haav ilma küün(t)evigastuseta vasaku käe 2. sõrmel.,S00-T98,1
1134,L5/S1 sin > dex,M00-M99,1
1135,V.L5 (14mm),M00-M99,1
1136,Sõrme(de) lahtine haav ilma küün(t)evigastuseta(W26.01),S00-T98,1
1137,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; II aste, organkahjustus II, kõrge risk; Riskiaste 1
II aste, organkahjustus II, kõrge risk",I00-I99,1
1138,"Pahaloomuline kasvaja; adenokartsinoom; c T4 N1 M1 IVst
adenokartsinoom",C00-D48,1
1139,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega; II aste; Riskiaste 3
II aste",I00-I99,1
1140,Hemihüpertroofia tingituna A1189V mutatsioonist PPL geenis,Q00-Q99,1
1141,"Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga; Discopathia S1 bilat
Discopathia S1 bilat",M00-M99,1
1142,Od - op. 09.09.14a.,Z00-Z99,1
1143,Operata 2003,C00-D48,1
1144,BMI 49.58,E00-E90,1
1145,BMi 35.11,E00-E90,1
1146,"Reumokardioskleroos, kombin mitraalrike (puudul + stenoos, komisurotoomia 2001 raseduse ajal), kerge kombin aortirike
reumokardioskleroos, kombin mitraalrike (puudul + stenoos, komisurotoomia 2001 raseduse ajal), kerge kombin aortirike",O00-O99,1
1147,"Vasak jalg, 2001.a",I00-I99,1
1148,L4-5 diski reprolaps paremal L5 radikulopaatiaga,M00-M99,1
1149,L5 radikulaarne sündroom vasakul,M00-M99,1
1150,"Neeru (v.a neeruvaagna) pahaloomuline kasvaja; Vasaku neeru helerakk-kartsinoom; Staadium arvel 04; yc T0 N0 M1 IVst
Vasaku neeru helerakk-kartsinoom",C00-D48,1
1151,- 2000op-tud,C00-D48,1
1152,"M1 variant
M1 variant",C00-D48,1
1153,"Pealael, 2 atreroomi.",L00-L99,1
1154,Radiculopathia S1des ac.,M00-M99,1
1155,Remissioonis peale paratüreoidadenoomi eemaldamist 10.2014,E00-E90,1
1156,Od - op. 04.05.15a.,Z00-Z99,1
1157,Opereeritud 2012,C00-D48,1
1158,Spinaalkanali ahenemine L4/L5 ja L5/S1 kõrgusel,M00-M99,1
1159,Vasema rinna inv.duktaalkartsinoom; ÖR pos PR pos HER2 neg Ki67 30%,C00-D48,1
1160,"Vasakpoolne hemikolektoomia 2014, remissioonis",K00-K93,1
1161,- parem  sklerot. 2012,I00-I99,1
1162,"CHA2DS2 VASc 3, HAS-BLED 2, fikseerunud",I00-I99,1
1163,"Carcinoma papillare; T1 N0 M0
Carcinoma papillare",C00-D48,1
1164,"Alajäseme (v.a jalg) entesopaatiad e limapaunade-kõõluste-liigesekihnude (koosesinevad) haigustused, achilleuse kõõlusepõletik, tenolüüs 1.04.15",M00-M99,1
1165,+M79.0+M75.9 (sin)+ E78.0,Z00-Z99,1
1166,BMI 34.15,E00-E90,1
1167,L2 lüli kompressioonmurruga,M00-M99,1
1168,S1 radikulopatia mõlemapoolselt,M00-M99,1
1169,. Endoproteesitud 2007.a.,M00-M99,1
1170,"2010 G7, adenokartsinoom G2",C00-D48,1
1171,P T2 N0 M0 G2,C00-D48,1
1172,"Carcinoma mammae sin; p T1C N1A M0 G2 L1 IIst
Carcinoma mammae sin",C00-D48,1
1173,Riniidist tingitud peavalu (ICHD-3b:11.5.1).,G00-G99,1
1174,Antikoagulantide (käesolev) pikaajaline kasutamine anamneesis; Xarelto; KATE sept.2014,Z00-Z99,1
1175,Vm 15 juuli 2014,N00-N99,1
1176,BMi 35.11 ---> 33.04,E00-E90,1
1177,C7 vasakul; diskogeenne.,M00-M99,1
1178,Autoimmuunne tür[e]oidiit TPO-AK 973 (N < 6),E00-E90,1
1179,Kinnine L3,None,1
1180,"Adenoom eemaldatud 10.2014, remissioonis",E00-E90,1
1181,Vasema rinna inv.duktaalkartsinoom; ÖR pos PR pos HER2 neg,C00-D48,1
1182,Kaks hüperkeratootilist 1cm naastu vasakul käel,L00-L99,1
1183,Gravid. in h. 7,Z00-Z99,1
1184,"CHA2DS2-VASc5, HAS BLED 2, EHRA2",I00-I99,1
1185,Staadium arvel 03,C00-D48,1
1186,Spondüloartroos l/s osas ja L5-S1 vahemiku diski degeneratsioon kroonilise L5 radikulopaatiaga paremal.,M00-M99,1
1187,L5 radikulopaatia paremal foraminaalsest stenoosisit+ekstraforaminaalsest diski prolapsist,M00-M99,1
1188,Krooniline valu R 52.2,M00-M99,1
1189,L4 retrolistees,M00-M99,1
1190,"CHA2DS2-VASc 0, HAS-BLED 0 fikseerunud",I00-I99,1
1191,2014 a. läbipõetud müeliit C5 osas.,G00-G99,1
1192,"Siirdatud 1992,siirik eemaldatud 2009",N00-N99,1
1193,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega Riski aste 2,I00-I99,1
1194,"CHA2DS2-VASc 2, HASBLED 2 EHRA 1",I00-I99,1
1195,Grav in h 7-8 .,Z00-Z99,1
1196,OP. 2014 + dieet,E00-E90,1
1197,NSTEMI 19.03.16,I00-I99,1
1198,Ca19-9 kõrge väärtusega,Q00-Q99,1
1199,04.02.13  anterioorne,I00-I99,1
1200,S1sin.G64 Karpaalkanali kahjustus.,M00-M99,1
1201,Akt. faas1.,M00-M99,1
1202,Intratserebraalse e ajusisese hemorraagia jääknähud(2003),I00-I99,1
1203,Muu täpsustatud lülivaheketta nihe [väljasurve] L4/5,M00-M99,1
1204,"Mõlemapoolne, op-d. (2012, 2013)",G00-G99,1
1205,Os - op.24.09.13a.,Z00-Z99,1
1206,In h.9.,Z00-Z99,1
1207,C7 sin.,M00-M99,1
1208,"Remissioonis, HLA B27+",H00-H59,1
1209,30.08. 2012,A00-B99,1
1210,"Od - op..19.10.11a., silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
1211,G 30 ? G 62.2 ?,Z00-Z99,1
1212,"I 8 ORGANKAHJUSTUS I , MADAL RISK )",I00-I99,1
1213,Fr v.Th11-L1,M00-M99,1
1214,Varasem müokardiinfarkt 1999,I00-I99,1
1215,Od op.22.01.14a.,Z00-Z99,1
1216,"02  2010a .diafragmalis ,transmuraalne",I00-I99,1
