,analysis_name,analysis_substrate,parameter_code,parameter_name,unit,count,System,Pleural,Pericardial,SerPla,VenoseBlood,CapillaryBlood,ArterialBlood,CSF,Blood,Plasma,Serum,Urine
5913,Narkootikumide kvalitatiivne uuring uriinist,nan,U-Narco,Kokaiin,-,2,,False,False,False,False,False,False,False,False,False,False,True
5914,Uriini uuringud,nan,4864,Erütrotsüüdid,,3,,False,False,False,False,False,False,False,False,False,False,True
5952,Uriini uuringud,nan,2331,Värvu,,4,,False,False,False,False,False,False,False,False,False,False,True
5958,Uriini uuringud,nan,705,U-Ket(Ketoonid uriinis),mmol/l,121,,False,False,False,False,False,False,False,False,False,False,True
5965,urilux,nan,U-urilux,värv,-,25,,False,False,False,False,False,False,False,False,False,False,True
5968,Ureaplasma urealyticum/Ureaplasma parvum DNA uriinis,nan,U-Uu/Up-PCR,Ureaplasma urealyticum/Ureaplasma parvum DNA,-,2,,False,False,False,False,False,False,False,False,False,False,True
5972,Uriini analüüs,nan,U-Prot-FrUriinivalkudeelektroforees,U-Prot-Fr Uriini valkude elektroforees,,4,,False,False,False,False,False,False,False,False,False,False,True
5983,Uriini uuringud,nan,4884,Granuleeritud silindrid,,7,,False,False,False,False,False,False,False,False,False,False,True
6008,Albumiini ja kreatiniini suhe uriinis,nan,U-Alb/U-CreaMikroalbuminuuria,Mikroalbuminuuria,mg/l,3,,False,False,False,False,False,False,False,False,False,False,True
6042,Uriini uuringud,nan,2170,U-Ket(Ketoonid uriinis),mmol/l,141,,False,False,False,False,False,False,False,False,False,False,True
6071,Uriini sademe mikroskoopia,nan,U-Sed-m,nan,mmol/l,8,,False,False,False,False,False,False,False,False,False,False,True
6081,Uriini uuringud,nan,1501,Erikaal,,9,,False,False,False,False,False,False,False,False,False,False,True
6090,Uriini uuringud,nan,10,U-UB,µmol/l,248,,False,False,False,False,False,False,False,False,False,False,True
6091,Uriini uuringud,nan,1004,AAV1 1 U-Leu(Leukotsüüdid uriinis),µl,1,,False,False,False,False,False,False,False,False,False,False,True
6094,Kappa ja lambda vabad kergahelad uriinis,nan,U-f-kappa/lambda,U-f-lambda,mg/l,5,,False,False,False,False,False,False,False,False,False,False,True
6104,Uriini uuringud,nan,120,"U-Gl(Uriini glükoos, üks parameeter 10 parameetrilisel testribal)",mmol/l,1,,False,False,False,False,False,False,False,False,False,False,True
6106,Uriini sademe mikroskoopia,nan,U-Sedim,Düsmorfsed erütrotsüüdid (ur. sademes),-,1,,False,False,False,False,False,False,False,False,False,False,True
6127,Uriini sademe mikroskoopia,nan,U-Sedim,Bakterid (U),,130,,False,False,False,False,False,False,False,False,False,False,True
6138,Uriini sademe mikroskoopia,nan,U-Sedim,leukotsüüdid,-,97,,False,False,False,False,False,False,False,False,False,False,True
6144,Uriini uuringud,nan,1220,Pärmiraku,,6,,False,False,False,False,False,False,False,False,False,False,True
6153,Uriini sademe mikroskoopia,nan,U-Sedim,Erütrotsüüdid,r/vv,236,,False,False,False,False,False,False,False,False,False,False,True
6190,Uriini sademe mikroskoopia,nan,U-sedim-suprav,ERÜTROTSÜÜDID : muutumata,-,1,,False,False,False,False,False,False,False,False,False,False,True
6196,Mikrobioloogilised uuringud,nan,2010,U-MhU(M.hominis´e ja U.urealyticum´i külv (keskjoauriinist)),,1,,False,False,False,False,False,False,False,False,False,False,True
6223,Alfa-amülaas uriinis,nan,nan,U-Amyl,U/L,4,,False,False,False,False,False,False,False,False,False,False,True
6244,Uriini uuringud,nan,1197,U-Alb(Albumiin uriinis),mg/l,12,,False,False,False,False,False,False,False,False,False,False,True
6255,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Urobilinogeen,mikm/L,361,,False,False,False,False,False,False,False,False,False,False,True
6257,Uriini sademe mikroskoopia,nan,U-Sed-m.,Leukotsüüdid3,-,29,,False,False,False,False,False,False,False,False,False,False,True
6268,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Glükoos,mmol/L,975,,False,False,False,False,False,False,False,False,False,False,True
6271,Uriini uuringud,nan,2348,Kommentaar,,3,,False,False,False,False,False,False,False,False,False,False,True
6287,Uriini uuringud,nan,802,Oksalaatkristalli,,1,,False,False,False,False,False,False,False,False,False,False,True
6295,Uriini uuringud,nan,1003,AAV1 U-SG(Uriini erikaal),g/cm³,12,,False,False,False,False,False,False,False,False,False,False,True
6300,Kreatiniin uriinis,nan,nan,nan,,53,,False,False,False,False,False,False,False,False,False,False,True
6314,Uriini uuringud,nan,712,värvu,,39,,False,False,False,False,False,False,False,False,False,False,True
6319,Uriini analüüs,nan,Värvus,Värvus,,76,,False,False,False,False,False,False,False,False,False,False,True
6324,Uriini uuringud,nan,3524,Erütrotsüüdi,,2,,False,False,False,False,False,False,False,False,False,False,True
6330,Uriini uuringud,nan,2119,p,pH,6,,False,False,False,False,False,False,False,False,False,False,True
6335,Uriini ribaanalüüs,nan,U-Strip,Leukotsüüdid,-,90,,False,False,False,False,False,False,False,False,False,False,True
6339,Uriini uuringud,nan,1167,Atüüpiline epiteel,rakku / vaateväli,76,,False,False,False,False,False,False,False,False,False,False,True
6344,Uriini analüüs,nan,GluGlükoos,Glu Glükoos,,1210,,False,False,False,False,False,False,False,False,False,False,True
6348,Seente kvantitatiivne uuring uriinist (keskjoa),nan,U-MycQ,U-MycQ,PR/mL,4,,False,False,False,False,False,False,False,False,False,False,True
6372,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,nan,/ul,11,,False,False,False,False,False,False,False,False,False,False,True
6385,"Neisseria gonorrhoeae, PCR, uriinist",nan,U-Ng-PCR,U-Ng-PCR,-,2,,False,False,False,False,False,False,False,False,False,False,True
6420,Uriini uuringud,nan,713,selgus,,108,,False,False,False,False,False,False,False,False,False,False,True
6430,Uriini ribaanalüüs,nan,U-Strip,nan,mmol/l,40,,False,False,False,False,False,False,False,False,False,False,True
6467,Uriini uuringud,nan,4873,Ülemineku epiteel,,7,,False,False,False,False,False,False,False,False,False,False,True
6473,Narkootikumide kvalitatiivne uuring,nan,U-Narco,MOP opiaadid,-,2,,False,False,False,False,False,False,False,False,False,False,True
6474,Uriini sademe mikroskoopia,nan,U-Sedim,Pärmseened,-,12,,False,False,False,False,False,False,False,False,False,False,True
6481,Albumiin uriinis,nan,U-Albumiin,U-Albumiin,mg/l,1,,False,False,False,False,False,False,False,False,False,False,True
6506,Uriini uuringud,nan,118,"U-Bil(Uriini bilirubiin, üks parameeter 10 parameetrilisel testribal.)",µmol/l,4,,False,False,False,False,False,False,False,False,False,False,True
6507,Uriini analüüs,nan,nan,U-Col Värvus,,4,,False,False,False,False,False,False,False,False,False,False,True
6528,Uriini uuringud,nan,3516,Nitriti,,1,,False,False,False,False,False,False,False,False,False,False,True
6535,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Urobilinogeen uriinis,µmol/l,107,,False,False,False,False,False,False,False,False,False,False,True
6536,Uriini uuringud,nan,2239,Nitriti,,4,,False,False,False,False,False,False,False,False,False,False,True
6542,Uriini uuringud,nan,146313,Diurees(Diurees),l,1,,False,False,False,False,False,False,False,False,False,False,True
6548,Uriini uuringud,nan,704,U-Glu(Glükoos uriinis),mmol/l,121,,False,False,False,False,False,False,False,False,False,False,True
6549,Uriini sademe mikroskoopia,nan,U-Sedim,Lameepiteel,-,621,,False,False,False,False,False,False,False,False,False,False,True
6557,Uriini ribaanalüüs,nan,U-Strip,Leukotsüüdid,mikroliitris,29,,False,False,False,False,False,False,False,False,False,False,True
6573,Uriini uuringud,nan,2118,Erütrotsüüdid,,35,,False,False,False,False,False,False,False,False,False,False,True
6595,Uriin,nan,nan,UBG,µmol/L,135,,False,False,False,False,False,False,False,False,False,False,True
6606,Uriini analüüs,nan,dU-gam-glGammaglobuliiniduriinis,dU-gam-gl Gamma globuliinid uriinis,,5,,False,False,False,False,False,False,False,False,False,False,True
6610,Uriini uuringud,nan,8577,U-Pro(Valk uriinis),g/l,2,,False,False,False,False,False,False,False,False,False,False,True
6624,Uriini analüüs,nan,GluGlükoos,Glu Glükoos,,11,,False,False,False,False,False,False,False,False,False,False,True
6628,Narkootikumide kvalitatiivne uuring uriinist,nan,U-Narco,Kokaiin (U),,2,,False,False,False,False,False,False,False,False,False,False,True
6633,uriini ribauuring,nan,U-Strip,bilirubiinid,-,1,,False,False,False,False,False,False,False,False,False,False,True
6642,Uriini analüüs,nan,Nitriidid,Nitriidid,,3,,False,False,False,False,False,False,False,False,False,False,True
6645,Uriini uuringud,nan,35,U-Erikaal(Uriini erikaal),,1,,False,False,False,False,False,False,False,False,False,False,True
6650,Uriini sademe mikroskoopia,nan,U-Sedim,Tuubulussilindrid (U),s/vv,10,,False,False,False,False,False,False,False,False,False,False,True
6654,Uriini analüüs,1.hommikune uriin,U-COCkokaiinuriinis,U-COC kokaiin uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
6659,Uriini ribaanalüüs,nan,nan,pH,-,1,,False,False,False,False,False,False,False,False,False,False,True
6664,Uriini uuringud,nan,1007,U-Ery(Erütrotsüüdid uriinis),µl,1269,,False,False,False,False,False,False,False,False,False,False,True
6675,Uriini uuringud,nan,1200,dU-Crea(Kreatiniin ööpäevases uriinis),mmol/24 h,4,,False,False,False,False,False,False,False,False,False,False,True
6680,Uriini analüüs,nan,U-GlukGlükoosjuhuslikusuriinis,U-Gluk Glükoos juhuslikus uriinis,,61,,False,False,False,False,False,False,False,False,False,False,True
6683,Uriini uuringud,nan,1142,U-Prot(Valk uriinis),g/l,5,,False,False,False,False,False,False,False,False,False,False,True
6686,Uriini uuringud,nan,122,U-Le(Uriini leukotsüüdid. üks parameeter 10 parameetrilisl testribal),rakku/µl,1,,False,False,False,False,False,False,False,False,False,False,True
6690,Uriini uuringud,nan,3513,Erütrotsüüdid,,1,,False,False,False,False,False,False,False,False,False,False,True
6700,Uriini analüüs,nan,U-AmylAmülaasuriinis,U-Amyl Amülaas uriinis,,3,,False,False,False,False,False,False,False,False,False,False,True
6701,Albumiini ja kreatiniini suhe uriinis,nan,U-Alb/U-Crea,Albumiin uriinis,mg/L,15,,False,False,False,False,False,False,False,False,False,False,True
6709,Mikroalbumiin uriinis,nan,U-M.alb.,U-M.alb.,mg/l,1,,False,False,False,False,False,False,False,False,False,False,True
6761,Uriini uuringud,nan,1014,U-Nit(Nitritid uriinis),,1208,,False,False,False,False,False,False,False,False,False,False,True
6770,Uriini analüüs,1.hommikune uriin,U-AlbAlbumiinuriinis,U-Alb Albumiin uriinis,,7,,False,False,False,False,False,False,False,False,False,False,True
6785,Uriini uuringud,nan,1166,Makrofaagi,rakku / vaateväli,90,,False,False,False,False,False,False,False,False,False,False,True
6791,uriini valgu ja sademega,nan,U-uriini_valgu_ja_sademega,valk,-,11,,False,False,False,False,False,False,False,False,False,False,True
6801,Uriini uuringud,nan,784,Urobilinogee,,1,,False,False,False,False,False,False,False,False,False,False,True
6818,Uriini sademe mikroskoopia,nan,U-Sedim,Granulotsüüdid,r/vv,19,,False,False,False,False,False,False,False,False,False,False,True
6844,Biokeemia analüüs,nan,U-Ecsecstasyuriinis,U-Ecs ecstasy uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
6856,Uriini uuringud,nan,1125,AAV1 U-pH(Uriini pH),pH,12,,False,False,False,False,False,False,False,False,False,False,True
6868,urilux,nan,U-urilux,valk,-,24,,False,False,False,False,False,False,False,False,False,False,True
6879,Uriini uuringud,nan,119,Leukotsüüdid,rakku / vaateväli,3,,False,False,False,False,False,False,False,False,False,False,True
6915,uriini valgu ja sademega,nan,U-uriini_valgu_ja_sademega,silindreid,-,3,,False,False,False,False,False,False,False,False,False,False,True
6927,LTKH allhanked,nan,69543,U-Cu(Vask uriinis),,2,,False,False,False,False,False,False,False,False,False,False,True
6934,Uriini uuringud,nan,4,2 U-pH,pH,1,,False,False,False,False,False,False,False,False,False,False,True
6948,Uriini analüüs,1.hommikune uriin,Vahajadsilindrid,Vahajad silindrid,,2,,False,False,False,False,False,False,False,False,False,False,True
6949,Uriini sademe mikroskoopia,nan,U-Sedim,Muud,-,36,,False,False,False,False,False,False,False,False,False,False,True
6959,Chlamydia trachomatis DNA uriinis,nan,U-Ctr-PCR,Chlamydia trachomatis DNA,-,9,,False,False,False,False,False,False,False,False,False,False,True
6965,Uriini uuringud,nan,29,U-Glu(Uriini glükoos),mmol/l,4,,False,False,False,False,False,False,False,False,False,False,True
6969,Uriini uuringud,nan,2348,Kommentaa,,1,,False,False,False,False,False,False,False,False,False,False,True
7015,Narkootikumide kvalitatiivne uuring uriinist,nan,U-Narco,Opiaadid,-,2,,False,False,False,False,False,False,False,False,False,False,True
7033,Uriini ribaanalüüs,nan,U-Strip,Erütrotsüüdid,-,90,,False,False,False,False,False,False,False,False,False,False,True
7049,Uriini analüüs,nan,Urobilinogeen,Urobilinogeen,,8,,False,False,False,False,False,False,False,False,False,False,True
7094,Uriini uuringud,nan,555,Lima,,1,,False,False,False,False,False,False,False,False,False,False,True
7095,Uriini uuringud,nan,2682,Erütrotsüüdid (mikrosk.),,39,,False,False,False,False,False,False,False,False,False,False,True
7120,Uriini sademe mikroskoopia,nan,U-Sedim,amorfsed fosfaadid,-,1,,False,False,False,False,False,False,False,False,False,False,True
7134,Uriini analüüs,juhuslik uriin,Lima,Lima,,15,,False,False,False,False,False,False,False,False,False,False,True
7138,Uriini uuringud,nan,10,"Urobilinogeen(Urobilinogeen, üks parameeter 10 parameetrilisel testribal)",µmol/l,42,,False,False,False,False,False,False,False,False,False,False,True
7143,Biokeemia analüüs,1.hommikune uriin,fS-Gluc(glükoos),fS-Gluc (glükoos),,3,,False,False,False,False,False,False,False,False,False,False,True
7145,uriini valgu ja sademega,nan,U-uriini_valgu_ja_sademega,mikroobe,-,9,,False,False,False,False,False,False,False,False,False,False,True
7170,Uriini uuringud,nan,1514,Leukotsüüdid,,3,,False,False,False,False,False,False,False,False,False,False,True
7196,Valk uriinis,nan,dU-Prot,dU-Prot,mg/l,2,,False,False,False,False,False,False,False,False,False,False,True
7232,Biokeemia analüüs,uriin,U-Acetonatsetoonuriinis,U-Aceton atsetoon uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
7237,Mikrobioloogilised uuringud,nan,469,U-Iden(Aeroobide uuring uriinist (URICULT)),,1,,False,False,False,False,False,False,False,False,False,False,True
7239,Uriini ribaanalüüs,nan,U-Strip,Värvus,-,1698,,False,False,False,False,False,False,False,False,False,False,True
7241,Uriini uuringud,nan,2138,Granuleeritud silindri,,1,,False,False,False,False,False,False,False,False,False,False,True
7268,Uriini uuring 10-parameetrilise testribaga,nan,U-Strip,COLOR,.,12,,False,False,False,False,False,False,False,False,False,False,True
7300,Uriini sademe mikroskoopia,nan,U-Sedim,Uriini sademe atüüpiline epiteel,r/vv,1,,False,False,False,False,False,False,False,False,False,False,True
7311,Albumiini/kreatiniini suhe uriinis,nan,U-Alb/U-Crea,µAlb,mg/L,6,,False,False,False,False,False,False,False,False,False,False,True
7312,Uriini sademe mikroskoopia,nan,U-Sedim,Anorg. Fosfaadi kristallid,-,7,,False,False,False,False,False,False,False,False,False,False,True
7327,Uriini uuringud,nan,2145,Mikroobid,,1,,False,False,False,False,False,False,False,False,False,False,True
7334,Valk uriinis,nan,U-Prot,U-Prot,mg/l,60,,False,False,False,False,False,False,False,False,False,False,True
7338,Uriini uuringud,nan,1991,Lim,,2,,False,False,False,False,False,False,False,False,False,False,True
7346,Uriini analüüs,nan,Bilirubiin,Bilirubiin,,3,,False,False,False,False,False,False,False,False,False,False,True
7378,Uriini analüüs,nan,nan,Erütrotsüüdid mikroskoopilisel,,8,,False,False,False,False,False,False,False,False,False,False,True
7394,Uriini analüüs,nan,KetKetoon,nan,,14,,False,False,False,False,False,False,False,False,False,False,True
7402,Uriini uuringud,nan,3893,U-Leu(Leukotsüüdid uriinis),µl,18,,False,False,False,False,False,False,False,False,False,False,True
7406,Biokeemia analüüs,1.hommikune uriin,S-LDH(laktaadidehüdrogenaas),S-LDH (laktaadi dehüdrogenaas),,3,,False,False,False,False,False,False,False,False,False,False,True
7407,Uriini analüüs,juhuslik uriin,U-ProtValkkvantitatiivselt,U-Prot Valk kvantitatiivselt,,22,,False,False,False,False,False,False,False,False,False,False,True
7428,Uriini sademe mikroskoopia,nan,U-Sed-m,Erütrotsüüdid,r/vv,737,,False,False,False,False,False,False,False,False,False,False,True
7440,Uriini sademe mikroskoopia,nan,U-Sed-m,Kusihappe kristallid,-,38,,False,False,False,False,False,False,False,False,False,False,True
7448,Uriini analüüs,nan,U-PorfPorfüriinid(uro-jakoproporfüriinid)uriinis,U-Porf Porfüriinid (uro- ja koproporfüriinid) uriinis,,3,,False,False,False,False,False,False,False,False,False,False,True
7461,Uriini uuringud,nan,9,U-Ket,mmol/l,847,,False,False,False,False,False,False,False,False,False,False,True
7464,uriini autom,nan,U-uriini_autom,bilirubiin,-,80,,False,False,False,False,False,False,False,False,False,False,True
7465,Albumiini/kreatiniini suhe uriinis,nan,U-Alb/U-Crea,Crea,mmol/L,6,,False,False,False,False,False,False,False,False,False,False,True
7485,Narkootikumide kvalitatiivne uuring,nan,U-Narco,THC kannabinoidid,-,2,,False,False,False,False,False,False,False,False,False,False,True
7487,uriini ribaanalüüs,nan,U-Strip,uriini erütrotsüüdid,-,365,,False,False,False,False,False,False,False,False,False,False,True
7491,Uriini uuringud,nan,4879,Makrofaagid,/vv,7,,False,False,False,False,False,False,False,False,False,False,True
7494,Uriini sademe mikroskoopia,nan,U-Sedim,Uriini sademe erütrotsüüdid,r/vv,90,,False,False,False,False,False,False,False,False,False,False,True
7536,Uriini analüüs,nan,Bakterid,Bakterid,,465,,False,False,False,False,False,False,False,False,False,False,True
7539,Uriini analüüs,nan,U-KetKetokehad,U-Ket Ketokehad,,895,,False,False,False,False,False,False,False,False,False,False,True
7547,Uriini uuringud,nan,124,"U-p(Uriini pH, üks parameeter 10 parameetrilisel testribal)",pH,1,,False,False,False,False,False,False,False,False,False,False,True
7554,Uriini sademe mikroskoopia,nan,U-Sedim,Uriini sademe lameepiteel,r/vv,101,,False,False,False,False,False,False,False,False,False,False,True
7566,Narkootikumide kvalitatiivne uuring uriinist,nan,U-Narco,Tritsükl.antidepr. (U),,2,,False,False,False,False,False,False,False,False,False,False,True
7592,Uriini ribaanalüüs,nan,U-Strip,Urobilinogeen,umol/l,1747,,False,False,False,False,False,False,False,False,False,False,True
7600,Uriini uuringud,nan,3511,Ketokeha,,1,,False,False,False,False,False,False,False,False,False,False,True
7611,Uriini analüüs,nan,dU-M1M-komponent1uriinis,dU-M1 M-komponent 1 uriinis,,4,,False,False,False,False,False,False,False,False,False,False,True
7621,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,pH,-,2438,,False,False,False,False,False,False,False,False,False,False,True
7638,Uriini analüüs,1.hommikune uriin,UbgUrobilinogeen,Ubg Urobilinogeen,,13,,False,False,False,False,False,False,False,False,False,False,True
7643,Uriini analüüs,nan,U-UbgUrobilinogeen,U-Ubg Urobilinogeen,,896,,False,False,False,False,False,False,False,False,False,False,True
7655,Uriini uuringud,nan,3,"Glükoos(Uriini glükoos, üks parameeter 10 parameetrilisel testribal)",mmol/l,45,,False,False,False,False,False,False,False,False,False,False,True
7674,Uriini uuringud,nan,765,silindri,,246,,False,False,False,False,False,False,False,False,False,False,True
7678,Uriini analüüs,nan,nan,Värvus,,2,,False,False,False,False,False,False,False,False,False,False,True
7697,Uriini analüüs 10-parameetriline,nan,U-Strip,Leukotsüüdid,-,1,,False,False,False,False,False,False,False,False,False,False,True
7701,Uriini uuringud,nan,1526,Oksalaatkristalli,,1,,False,False,False,False,False,False,False,False,False,False,True
7703,Uriini ribaanalüüs,nan,U-Strip,Bilirubiin,umol/l,1746,,False,False,False,False,False,False,False,False,False,False,True
7719,Uriini uuringud,nan,3891,U-Gl(Glükoos uriinis),mmol/l,4,,False,False,False,False,False,False,False,False,False,False,True
7723,Uriini uuringud,nan,1,"U-Bil(Uriini bilirubiin, üks parameeter 10 parameetrilisel testribal.)",µmol/l,62,,False,False,False,False,False,False,False,False,False,False,True
7739,Uriini sademe mikroskoopia,nan,U-sedim-suprav,nan,.,28,,False,False,False,False,False,False,False,False,False,False,True
7741,Uriini sademe mikroskoopia,nan,U-Sedim,bakterid,-,59,,False,False,False,False,False,False,False,False,False,False,True
7743,Albumiini ja kreatiniini suhe uriinis,nan,U-Alb/U-Crea,Albumiin uriinis,mg/l,113,,False,False,False,False,False,False,False,False,False,False,True
7746,Uriini uuringud,nan,3882,U-pH(Uriini pH),pH,5,,False,False,False,False,False,False,False,False,False,False,True
7748,Uriini uuringud,nan,134,Läbipaistvu,,1,,False,False,False,False,False,False,False,False,False,False,True
7756,Uriini uuringud,nan,2115,Glükoo,,6,,False,False,False,False,False,False,False,False,False,False,True
7760,Uriini sademe mikroskoopia,nan,U-Sedim,granulaarsed silindrid,-,2,,False,False,False,False,False,False,False,False,False,False,True
7768,Uriini uuringud,nan,1511,Ülemineku epiteel,,2,,False,False,False,False,False,False,False,False,False,False,True
7776,Uriini uuringud,nan,28,U-Bld(Erütrotsüüdid uriinis),,3,,False,False,False,False,False,False,False,False,False,False,True
7783,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Nitritid uriinis,-,107,,False,False,False,False,False,False,False,False,False,False,True
7808,Uriin,nan,nan,BIL,µmol/L,135,,False,False,False,False,False,False,False,False,False,False,True
7811,Biokeemia analüüs,nan,U-ProtValkuriinis,U-Prot Valk uriinis,,17,,False,False,False,False,False,False,False,False,False,False,True
7826,uriini valgu ja sademega,nan,U-uriini_valgu_ja_sademega,nitraadid,-,11,,False,False,False,False,False,False,False,False,False,False,True
7838,Uriini uuringud,nan,765,silindrid,,737,,False,False,False,False,False,False,False,False,False,False,True
7839,Uriini uuringud,nan,2168,U-Er(Erütrotsüüdid uriinis),µl,11,,False,False,False,False,False,False,False,False,False,False,True
7853,Uriin,nan,nan,GLU,mmol/L,135,,False,False,False,False,False,False,False,False,False,False,True
7861,Uriin,nan,nan,LEU,/uL,135,,False,False,False,False,False,False,False,False,False,False,True
7862,Uriini uuringud,nan,8578,U-SG(Uriini erikaal),g/cm³,2,,False,False,False,False,False,False,False,False,False,False,True
7867,Uriini uuringud,nan,9,"U-Erikaal(Uriini erikaal, üks parameeter 10 parameetriliseltestribal)",,62,,False,False,False,False,False,False,False,False,False,False,True
7870,uriini ribauuring,nan,U-Strip,urobilinogeen,-,11,,False,False,False,False,False,False,False,False,False,False,True
7877,Uriini uuringud,nan,3896,U-Pr(Valk uriinis),g/l,4,,False,False,False,False,False,False,False,False,False,False,True
7880,Uriini uuringud,nan,1007,U-Er(Erütrotsüüdid uriinis),µl,378,,False,False,False,False,False,False,False,False,False,False,True
7883,Uriini analüüs,nan,Silindrid,Silindrid,,1,,False,False,False,False,False,False,False,False,False,False,True
7893,uriini autom. sademega,nan,U-uriini_autom._sademega,selgus,-,24,,False,False,False,False,False,False,False,False,False,False,True
7897,Uriini sademe mikroskoopia,nan,U-sedim-suprav,Pärmiseened,-,1,,False,False,False,False,False,False,False,False,False,False,True
7901,Uriini analüüs 10-parameetriline,nan,U-Strip,Bilirubiin,-,1,,False,False,False,False,False,False,False,False,False,False,True
7905,Kaltsium ööpäevases uriinis,nan,dU-Ca,dU-Ca,mmol/24t,6,,False,False,False,False,False,False,False,False,False,False,True
7921,Uriini analüüs,nan,dU-UAKusihapeööpäevasesuriinis,dU-UA Kusihape ööpäevases uriinis,,4,,False,False,False,False,False,False,False,False,False,False,True
7942,Biokeemia analüüs,nan,U-Ampamfetamiinjatemaderivaadiduriinis,U-Amp amfetamiin ja tema derivaadid uriinis,,1,,False,False,False,False,False,False,False,False,False,False,True
7948,Ureaplasma urealyticum DNA uriinis,nan,U-Uu-PCR,Ureaplasma urealyticum DNA,-,8,,False,False,False,False,False,False,False,False,False,False,True
7953,Uriini analüüs,nan,Mikroobid,Mikroobid,,19,,False,False,False,False,False,False,False,False,False,False,True
7966,uriini autom,nan,U-uriini_autom,nitraadid,-,51,,False,False,False,False,False,False,False,False,False,False,True
7974,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Leukotsüüdid,/uL,598,,False,False,False,False,False,False,False,False,False,False,True
7979,Uriini uuringud,nan,711,U-UBG(Urobilinogeen),µmol/l,121,,False,False,False,False,False,False,False,False,False,False,True
7980,Uriini uuringud,nan,509,U-Ery(Erütrotsüüdid uriinis),µl,206,,False,False,False,False,False,False,False,False,False,False,True
8004,Uriini uuringud,nan,2331,Värvus,,39,,False,False,False,False,False,False,False,False,False,False,True
8005,Uriini sademe mikroskoopia,nan,U-Sedim,PH,-,54,,False,False,False,False,False,False,False,False,False,False,True
8009,Uriini uuringud,nan,4881,Leukots. silindrid,,7,,False,False,False,False,False,False,False,False,False,False,True
8014,Uriini sademe mikroskoopia,nan,U-sedim-suprav,transitoorsed,.,20,,False,False,False,False,False,False,False,False,False,False,True
8035,Uriini analüüs,juhuslik uriin,U-Ampnegamfetamiinjatemaderivaadiduriinis,U-Amp neg amfetamiin ja tema derivaadid uriinis,,4,,False,False,False,False,False,False,False,False,False,False,True
8040,Uriini uuringud,nan,1031,Granulaarne silinder,rakku / vaateväli,129,,False,False,False,False,False,False,False,False,False,False,True
8056,Uriini uuringud,nan,513,U-Ni(Nitritid uriinis),,52,,False,False,False,False,False,False,False,False,False,False,True
8063,Uriini analüüs,nan,NitNitriidid,Nit Nitriidid,,1204,,False,False,False,False,False,False,False,False,False,False,True
8065,Uriini uuringud,nan,1033,Vahajas silinder,rakku / vaateväli,93,,False,False,False,False,False,False,False,False,False,False,True
8070,Uriini uuringud,nan,4863,Erikaal,,3,,False,False,False,False,False,False,False,False,False,False,True
8074,Uriini uuringud,nan,1180,Spermatosoidid,rakku / vaateväli,80,,False,False,False,False,False,False,False,False,False,False,True
8075,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Urobilinogeen,-,471,,False,False,False,False,False,False,False,False,False,False,True
8109,Uriini uuringud,nan,517,U-UB(Urobilinogeen),µmol/l,52,,False,False,False,False,False,False,False,False,False,False,True
8112,Uriini analüüs 10-param. testribaga,nan,U-Strip,Mikroobid NIT,-,936,,False,False,False,False,False,False,False,False,False,False,True
8160,Uriini analüüs,nan,skvakamoosne,skvakamoosne,,1,,False,False,False,False,False,False,False,False,False,False,True
8164,Uriini uuringud,nan,769,1 põie ep.,,1,,False,False,False,False,False,False,False,False,False,False,True
8172,Uriini uuringud,nan,1004,U-Le(Leukotsüüdid uriinis),µl,379,,False,False,False,False,False,False,False,False,False,False,True
8180,Uriini analüüs,nan,nan,Glu Glükoos,,26,,False,False,False,False,False,False,False,False,False,False,True
8185,Narkootikumide kvalitatiivne uuring uriinist,nan,U-Narco,Metamfetamiinid (U),,2,,False,False,False,False,False,False,False,False,False,False,True
8188,Uriini uuringud,nan,2118,Erütrotsüüdi,,5,,False,False,False,False,False,False,False,False,False,False,True
8191,Uriini sademe mikroskoopia,nan,U-Sedim,Kaltsiumfosfaatkristallid (U),-,8,,False,False,False,False,False,False,False,False,False,False,True
8202,Uriini uuring 10-parameetrilise testribaga,nan,U-Strip,ERY,-,1,,False,False,False,False,False,False,False,False,False,False,True
8204,Uriini analüüs,nan,BilBilirubiin,nan,,2,,False,False,False,False,False,False,False,False,False,False,True
8227,Biokeemilised uuringud,nan,388,al,%,7,,False,False,False,False,False,False,False,False,False,False,True
8234,Uriini analüüs 10-parameetrilise testribaga,nan,U-Strip,Reaktsioon verele uriinis,rakku/µl,107,,False,False,False,False,False,False,False,False,False,False,True
8244,Uriini uuringud,nan,1000,AAV1 2 U-Glu(Glükoos uriinis),mmol/l,1,,False,False,False,False,False,False,False,False,False,False,True
