". Elamisasutus, sportlik tegevus",2
". Elamisasutus, muu töö ja tegevus",2
"Kool, muu asutus ja avalik administratiivpiirkond, tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms",2
"Muus või täpsustatud kohas tasu eest töötamisel, teenistusel",2
Muu elundi (osaline; täielik) eemaldamine patsiendi ebaloomuliku reaktsiooni või hilisema tüsistuse põhjusena menetluseaegset äpardust mainimata,2
"Liiklusväline õnnetus, muu täpsustatud tegevusega",2
"Tänaval või [maan]teel tasu eest töötamisel, teenistusel",2
"Liiklusõnnetuses vigastatud sõitja, puhke- ja vaba aja",2
"Hoonelt(-st), läbi hoone või ehitise kukkumine kodus puhke- või vabaaja tegevuse juures",2
"Sõidukisse sisenemisel ja sealt väljumisel vigastatud isik, sportlik tegevus",2
"Trepil(t) või astmetel(t) kukkumine koolis, muus asutuses või avalikus administratiivpiirkonnas tasu eest töötamisel, teenistusel",2
"Redelile(-lilt) kukkumine, muud ja täpsustatud kohad, muu täpsustatud tegevusega",2
"Redelile(-lilt) kukkumine, kool, muu asutus ja avalik administratiivpiirkond, töötamine tasu eest, teenistus",2
"Hoonelt(-st), läbi hoone või ehitise kukkumine, kodu, muu täpsustatud tegevusega",2
"Kool, muu asutus ja avalik administratiivpiirkond",2
Liiklusväline õnnetus,2
"Liiklus välises õnnetuses vigastatud sõitja, muu täpsustatud tegevusega",2
Elamisasutuses muul täpsustatud tegevusel,2
"Trepil(t) või astmetel(t) kukkumine, kodu, muu täpsustamata tegevus",2
Liiklusvälises kokkupõrkes muude ja täpsustamata mootorsõidukit,2
"Kokkupuude muude ajamiga [mootoriga] tööriistade ja majapidamisseadmetega, kodu, muu täpsustamata tegevus",2
Kokkupuude ajamita [mootorita] tööriistaga kodus puhke- või vabaaja tegevuse juures,2
Kodus muul täpsustamata tegevusel,2
"Od , kodu, sportlik tegevus",2
"Tööstus- ja ehituspiirkond, töötamine tasu eest, teenist",2
"Kodus puhke- või vabaaja tegevuse juures
OD",2
"Kokkupuude muude ajamiga [mootoriga] tööriistade ja majapidamisseadmetega, muud ja täpsustatud kohad, muu täpsustatud tegevuseg",2
Kaubanduse ja teeninduse piirkond,2
"Kodus puhke- või vabaaja tegevuse juures
oc.dex",2
Kodus muul täpsustatud tegevusel,2
"Tänav ja [maan]tee, tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms",2
"Liiklusõnnetuses vigastatud sõitja, puhke- ja vaba aja te",2
Sõidukisse sisenemisel ja sealt väljumisel vigastatud isik,2
"Kool, muu asutus ja avalik administratiivpiirkond, muu täpsustamata tegevus",2
Kaubanduse või teeninduse piirkonnas puhke- või vabaaja tegevuse juures,2
"Trepil(t) või astmetel(t) kukkumine, kool, muu asutus ja avalik administratiivpiirkond, töötamine tasu eest, teenistus",2
"Kokkupuude ajamita [mootorita] tööriistaga, tööstus- ja ehituspiirkond, töötamine tasu eest, teenistus",2
"Täpsustamata paik, sportlik tegevus",2
. Spordi- ja kehakultuuriväljakud [asutused],2
"Kodus tasu eest töötamisel, teenistusel
od",2
Täpsustamata paigas puhke- või vabaaja tegevuse juures,2
"Trepil(t) või astmetel(t) kukkumine, spordi- ja kehakultuuriväljakud [asutused], sportlik tegevus",2
"Hoonelt(-st), läbi hoone või ehitise kukkumine, kodu, muu töö ja tegevus",2
.grav inhebd 27+1,1
Eczema microbicum cruris utr.,1
Nina om,1
Grav. in hebd. 12. .,1
"Munasarja, munajuha ja emaka lais",1
Polüpoidne siinusdegeneratsioon vasakul,1
"PT2 Nx Mx, G2",1
Krooniline salpingiit ja ooforiit (Sactosalpinx sin.).,1
Ähvardav abort grav 16 näd.,1
Peaajuinfarkt (pea)ajuarterite emboolia tõttu vasemal ACM varustusalal (korduv),1
Vasakpoolne lumboishialgia,1
.Part.II mat.in h.40+4,1
"Ägenemisega, E.Coli B96.2",1
"Pt2a cn0m0 r0, gleason 3+3=6",1
.Part.I mat.in h.40+3.,1
Mõlemad jalad opereeritud,1
Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega. Cum insuff cordis chr.,1
Uinutite üledoseerimine,1
Polyposis coloni sigmoidei,1
Muud haavandilised koliidid e käärsoolepõletikud (remissioonis),1
.SKG + 2 stenti,1
32+0 RN,1
Rasedusaegsed neerunakkused  grav 38 hebd.,1
.Eibrilatio atriorum permanens.( sanata Cordaron),1
.Grav in hebd 40,1
Grav.33-34 näd.,1
Mõlemapoolne D>S,1
Vasema jala säärel.,1
Valikulise keisrilõikega sünnitus  tuharseis grav  i  39 sept.,1
.Grav in hebd 7+4,1
"Kusejuhakivi, parem",1
".
Gravid. in h. 34+3.",1
"Grav iii, 40 hebd, partus iii mat.",1
IV staadium NYHA järgi,1
Peaajuinfarkt (pea)ajuarterite emboolia tõttu. vasempoolne spastiline hemiparees. Düsartria.,1
"Maksa-kõhunäärmeampull [Vateri]
Tu! papillae Vateri?",1
"Meditsiiniline abort,   grav 5 sept. medikamentoosne ab",1
"Täielik või täpsustamata, tüsistusteta  grav 5 sept. medikamentoosne ab",1
"Grav 22 sept.,  rasedust, sünnitust j",1
NSTEMI 25.11.10,1
Seroosne meningiit.,1
2 soone koronaarhaigus,1
"Ägenemine 
( Enterococcus+Candida)",1
Pahaloomuline kasvaja: adenokartsinoom yp T3 N1c M2 IV st.,1
Stenosis a carotidis,1
Keskmise raskusega.,1
Fibrillatio atriorum persist,1
"Diabetes ,ellitus II",1
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta m hypertensivus card,1
Hernia Spiegeli,1
Iseeneslik peaseis-sünnitus  grav iii partus iii mat.,1
Grav. inh. 41+3,1
Divergentne e väljakäänduv konkomitantne strab,1
/ 29+4 RN,1
"-lülisammas (L1,L2,L3)",1
Liigese korduv nih,1
"Pea, näo ja kaela sidekude ja muu pehme",1
/ Mükoplasmapneumoonia.,1
Bartholini n,1
Muu spondüloos radikulopaatiaga nimmeosas,1
PK (stenditud),1
Healoomu[li]ne paroksüsmaalne peapööritus e vertiigo  Meniere tõbi?,1
. Grav in h 26+3,1
:Grav in hebd 16,1
I kahtlus.,1
"Mittetäielik, hilise v rohke verejooksuga tüsistunud",1
Hüperplaasia endometrii.,1
Commotio cerebri,1
Persistens ->sanata,1
Munasari (vasakpoolne),1
Kondromalaatsia. chONDROMALACIA PATELLAE DEX.,1
"Peaajuinfarkt (pea)ajuarterite tromboosi tõttu. Ajutüve infarkt.N.oculomotoriuse pares paremal, vasempoolne sp. hemiparees.",1
".
Insufficietia sfincteri ani.",1
". Infarctus myocardii acuta ( I, 17.03.10., NSTEMI, anterolateralis - apicalis )..",1
Grav in h 18+5. .,1
"23.04. 2010 a ajuinfarkt vasakul keskmise ajuarteri varustusalal, sensomotoorne afaasia.",1
- ägenemine.,1
Missed ab.,1
Parema jala säärel ja reiel,1
"Meditsiiniline abort,   grav 6 sept.  ab medicamentosa.",1
"Täielik või täpsustamata, tüsistusteta  grav 6 sept.  ab medicamentosa.",1
/ Graviditas intrauterina seu ectopica.,1
Peopesa sidekirme fibromat,1
. P II mat in h 41+2,1
Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu (vasaku väikeaju infarkt),1
Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu  Aphasia motorica partialis.,1
Grav in h 34+0.,1
. Inf myocardii pristinus ( 2001 ),1
"Äge, parempoolne",1
"Rasedust, sünnitust ja sünnitusjärgset perioodi tüsistav aneemia HEMOLÜÜTILINE MIKROANGIOPAATILINE ANEEMIA",1
"L5&gt;L4 paremal, diski prolaps L5/L4 vahemikus (ekstraforaminaalne)",1
POPQ 2,1
Põlvekedraeesne limapaunap,1
Vasema põlveliigese endoproteesimine,1
Vasemal opereerimata.,1
Coxarthrosis bilat,1
"Subduraalne traumaatiline hemorraagia, vasakul FPT",1
Mitte-hodgkini tüüpi lümfoomi muud täpsustatud tüübid,1
Ega mürgistus,1
Se pahaloomuline kasvaja; III vatsakese ja thalamuse prk. maligniseerunud epidermoidtsüst paremal,1
"Meditsiiniline abort,  grav 6 näd, ab medicamentosa.",1
"Täielik või täpsustamata, tüsistusteta grav 6 näd, ab medicamentosa.",1
Pöidla (täielik; o,1
: Osteomyelitis femoris sin.,1
Grav. in h. 41+6,1
. Vasaku keskmise ajuarteri aneurüsm  (opereeritud ),1
Täiskasvanute lülisamba osteokondroos nimmeosas,1
Grav   iii  38sept.,1
"Grav  viii 40 sept., partus viii  ,   Rh negativa.",1
/ persisteertiv/,1
Lig calcaneonavicualr evigastus vasemal jalal.,1
.Fibrillatio atriorum cordis recurrens paroxismalis ( sanata ).,1
Ii sünnitus,1
Insuff. cordis NYHA III.,1
"Mittetäielik, muude ja täpsustamata tüsistustega",1
Noorte e juveniilne spinaalosteokondroos (op. 21.08.12),1
Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga L4 sin,1
"G46.3 Ajutüve infarkt. Bulbaarparalüüs, ataksia,  vasakul",1
"PT2c N0 M0, Gleason 3+4=7",1
Muud kardio(müo)paatiad (vasaku vatsakese dilatatsioon; genees ebaselge),1
Peaajuinfarkt (pea)ajuarterite emboolia tõttu. Afaasia.,1
Eelnevale keisrilõikele järgnev vaginaalne (tupe kaudu) sünn,1
"Mittetäielik, rohke verejooksuga tüsistunud",1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega, III staadium, ülikõrge lisarisk",1
. Grav in hebd 30+3 RN.,1
. Eruptio cutanea generalisata ex medicamentis (Amocicillini).,1
Äge neerupuudulikkus,1
.P II mat in h 40+0,1
Apoplexia ov.,1
Multiformne glioblastoom vasakus otsmikusagaras.,1
-sek. progresseeruv kulg-ägenemine.,1
IN H 37/38,1
Grav. in h. 31,1
. Fibrillatio atriorum persistens  sanata ( EKV ),1
Dilateeruv kardio(müo)paatia. Cardiomyopathia dilatativa,1
Mai2009 parema keskmise ajuarteri varustusala,1
/ persisteeruv/,1
Põimiku täpsustamata haigusseisund.Neuroborrelioos,1
Seljaaju kaelaosa kontusioon.,1
ÄLL pre-B 1 CR (MRD neg),1
Perifeerse motoneuroni kahjustus käte lõdva pareesiga.,1
"Peaajuinfarkt (pea)ajuarterite tromboosi tõttu a.cerebri anterior sin varustusalal, totaalse afaasia ja parempoolse hemipleegiaga.",1
4ac1c1PER IV,1
"Spontaanabort e iseeneslik abort,  grav ii  18-19 hbd.",1
"Täielik või täpsustamata, tüsistusteta grav ii  18-19 hbd.",1
.grav in hebd 39+3.Amniotomia,1
Grav. in h. 41+5,1
Emaka ja tupe muu täpsustatud anomaalne verejooks- HÜSTEROSKOOPIA JÄRGNE EMAKA VEREJOOKS,1
Coxarthrosis bil,1
"G46.3 Ajutüveinfarkt. , kehatüve ataksia",1
Aju metastaasidega,1
Peaajuinfarkt (pea)ajuarterite tromboosi tõttu; ajuinfarkt parema keskmise ajuarteri varustusalal,1
Õlanuki kiildumise sündroom {impingement syn,1
"Alkohoolne kardio(müo)paatia / südame hüpertroofia südame massiga 700 g, südameõõnte mõõdukas dilatatsioon, krooniline südame veresoonkonna puudulikkus, anasarka.",1
-- siinusrütm taastus 11.06,1
P II mat in h 38+5. .,1
. Trepidatio atriorum  persistens sanata ( EKV  ),1
E pahaloomuline kasvaja; Adenocarcinoma coli sigmoidei IV st,1
Külgmine põndapealisepõletik e lateraalne epikondüliit vasemal käel,1
Menetlusjärgsed vaagnapi,1
"Pahaloomuline kasvaja; p T4 N0, M0 III st.",1
Kanna- [ahilleu,1
Peaajuinfarkt (pea)ajuarterite emboolia tõttu; Ajuinfarkt  vasakul keskmise ajuarteri  varustusalal totaalse sensomotoorse afaasia ja sügava parempoolse hemipareesiga.,1
- septiline šokk (urosepsis?),1
Healoomu[li]ne paroksüsmaalne peapööritus e vertiigo.,1
. P I mat in h 38+2,1
2008a PTCA+stent,1
Vana rebendi või vigastuse põhjustatud meniski kahjustus paremal põlvel.,1
Vasakus hemisfääris.,1
Grav in h. 39+3. emakal,1
Grav  5-6 näd.,1
"Meditsiiniline abort,  grav 6 hebd.  medab.",1
"Täielik või täpsustamata, tüsistusteta grav 6 hebd.  medab.",1
Myofascialgia reg cervicobrachialis,1
Pahaloomuline kasvaja (in susp.),1
"Maksa alkoholtsirroos, Child C",1
- DERMOIDTSÜST PAREMAL,1
"Diabeetiline retinopaatia, diabeetiline polüneuropaatia",1
"Dex gr levis dist>prox. Inf cerebr?, Degen haigus?",1
. Subiileus.,1
NYHA IV astmes,1
Peaajuinfarkt (pea)ajuarterite emboolia tõttu; Ajuinfarkt vasakul keskmise ajuarteri varustualal totaalse sensomotoorse afaasia. ja sügava parempoolse hemipareesiga.,1
"Peaajuinfarkt (pea)ajuarterite tromboosi tõttu; G46.0 peaajuinfarkt vasaku keskmise ajuarteri varustusalal. Parempoolne spastiline hemiparees, osaline sensomotoorne afaasia.",1
Soole ärritussündroom,1
Generalisata exacerbata,1
Võimalik kr. püelonefriit.,1
36+2 näd.,1
"Grav 7 sept , Madikament ab",1
Peaajuinfarkt (pea)ajuarterite emboolia tõttu; Sp. hemiparees (dex). S/m afaasia,1
Muud ja täpsustamata munasarjatsü,1
. (Imendumishäire),1
"Peaajuinfarkt (pea)ajuarterite tromboosi tõttu ( parempoolne hemipleegia, bulbaarparalüüs)",1
Anti CCP  positiivne  reumatoidartriit,1
"Paremal.
Hemiartroplastika.",1
Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu vasema keskmise ajuarteri varustusalal 9.12.10,1
Ja mõlema jala gangreen,1
Raske obstruktsioon. IV st.,1
Kolmiknärvi neuralgia. N.n. trigemini r.I-II dex,1
Alajäseme arterid IV st.mõlemal jalal.,1
Neerukivi SIN,1
". Hantaviirus,kopsuvorm",1
. Thrombosis sinus venosi?,1
Vasem akäe pöidla liiges esubluksatsioon,1
"Meditsiiniline abort,   grav 8 näg, medikamentoosne ab.",1
"Täielik või täpsustamata, tüsistusteta  grav 8 näg, medikamentoosne ab.",1
Kusepõie osalt kattuvate pai,1
Suhkruhaigus i tüüpi,1
".
Insufficietia sfincteri ani",1
"15.03.14C6-->22, A422-->122,Di1  4-->1,3 BMS",1
Munajuharasedus vasakul.,1
<br />III  - IV NYHA,1
Võrkkesta traktsiooni- e tõmbei,1
Rasedus 39 näd.,1
"Parem säär, Pseudomonas aeruginosa.",1
"Ülasagar, bronh või kops ( adenokartsinoom)",1
Pöidla ja muu(de) sõrme(de),1
"Lülisamba rinna- ja kaelaosa  hulgimurrud; C2, C7, Th4 ja Th5 lülide fraktuurid. Vähene  epiduraalne  verdumine  kaelaosas. Kerge spinaalkanali ahenemine Th5 kõrgusel.   mõlemal kodarluul tüüpilises kohas.",1
Grav. in h. 37+3,1
- Amyloidosis in suspectu,1
Spondüloartroos ja mõlemapoolne gonartroos,1
Bmi 54,1
Varasem müokardiinfarkt (2003),1
.Grav in hebd 32,1
Grav 9-10 näd.,1
Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu Infarctus cerebri in reg ACM dex,1
"Äge seinaläbine [e transmuraalne] müokardi allseina infarkt (ST-elevatsiooniga, esmane, inferioorne 05.12.13 kell 2)",1
Krooniline salpingiit ja ooforiit (sactosalpinx bilateralis),1
Õlavarreluukeha [-diafüüsi] murd; 12-A11-Õlavarreluu diafüsaalse osa spiraalne lihtmurd; IC1- Nahavigastust ei esine.,1
Häbemeabstsess paremal häbememokal,1
C5 dex.,1
Pahaloomuline kasvaja; T3 N1 M0,1
Mittetäielik hilise või rohke verejooksuga tüsistus,1
Lampjalg (omandatud)pes,1
"Hernia ventralis, cicatrix, recidiva.",1
Isheemiline kardio(müo)paatia.Cardiomyopathia dilatans iscaemica,1
.Partus I maturus.Grav in h 41,1
Muu migreen  .,1
. Gravid. in h. 18/19.,1
. Grav in h 27.Parempoolne hüdronefroos.,1
IVst. NYHA,1
"Kutsehaigus.  remissiooni faasis ( antibiootikumid, B-grupi vitamiinid, formaldehüüd)",1
- Bradüarütmia,1
. Inf myocardii pristinus,1
"Grav 15-16 näd. nädalat.,veritsus.",1
"Struma nodosa cystica.
Thyreoiditis lymphocytica",1
GRAV IN HEBD 35+3,1
III ->II NYHA j.,1
IVBst. ALK+,1
Kahtlus ile,1
Emakasisese eostumis,1
Iseeneslik peaseis-sünnitus grav i  40+3  partusi i mat,1
Fibrillatio atri parox,1
Grav.14-15 näd.,1
Kollaskehatsüst vasakul,1
Sinistri pars inferior,1
Ema hooldamine tuhars  grav i 40 näd.eisu (tuharate eesasetsuse) k,1
Grav. in hebd. 36+3.,1
"Grav v 38+2p, partus iii mat.",1
. Fibrillatio atriorum persistens-> sanata,1
Konkussioon  Commotio cerebri,1
Lülisambakanali kitsenemine e spinaals,1
Rasedus 40-41 näd.,1
Krooniline lümfotsüütleukeemia(B_CLL/SLL),1
Külgmine põndapealisepõletik e lateraalne epikondüliit - vas. küünarliiges,1
Funktsionaalne klass I-II,1
Mõlemas hemisfääris ja ajuvatsakestes.,1
Ärritatud soole sündroom?,1
"Meditsiiniline abort,  in h 7",1
"Täielik või täpsustamata, tüsistusteta in h 7",1
Täpsustamata kardio(müo)paatia (vasaku vatsakese dilatatsioon; etioloogia ebaselge),1
.Parema eesmise unearteri oklusioon.Parema keskmise ajuarteri varustusala infarkt.Vasempoolne spastiline  hemiparees,1
I/v Th 7--8 Staphylococcus aureus.,1
Ärritatud sool kõhulahtisusega,1
INSULIINSÕLTUMATU SUHKURTÕBI PERIFEERSETE VERERINGETÜSISTUSTEGA . Amputeeritud parem jalg reiest.,1
.Pneumonia a Mycoplasmate pneumoniae lobi media sin. in phasi resorptiva.,1
In h 31+1,1
"Rasedust, sünnitust ja sünnitusjärgset perioodi tüsistavad seedimiselundite haigused/ Colica interstinalis/ 26+4RN",1
EP sündroom,1
Paremal (17.03.14.),1
Metrorrhagia. grav 19 sept.,1
Mittetoksiline hulgisõ,1
Vasaku jala III varba ja talla piirkonnas.,1
Stenocardia MIC,1
"Täpsustamata dementsus alzheimeri tõvest, muud ja segatüüpi kaasuvad sümptomid",1
Carcinima ovarii pT cNOMO st. IIIC.,1
Vasema jala V-IV varba gangreen,1
C7-8 ja L5-S1 vasakul koos kr valuga,1
Sigmasoole kasvaja,1
Kerge diski protrusioon L4/L5 vahemikus.  L5 vasemal. Paranenud.,1
Mittetäielik emaka-tupe väljalange- POPQ3,1
. Pseudomembranoosne koliit,1
.Part.I mat.in h.40+6.,1
"Peaajuinfarkt (pea)ajuarterite tromboosi tõttu; Ajuinfarkt vasaku keskmise ajurteri varustusalal, sensomotoorne afaasia.",1
Fn klass I-II,1
Rasedus  15 näd.,1
"Muude liigeste teisene artroos, vasem hüppeliiges",1
Karpaaltunneli sündroom vasemal käel,1
.Äge hüdrotsefaalia.,1
NSTEMI  24.11.10,1
.  Vöötohatis näol.,1
. L4 lülikeha kompressioonmurd,1
"Meditsiiniline abort,   grav  8 näd.",1
"Täielik või täpsustamata, tüsistusteta  grav  8 näd.",1
.  Äge vertebrobasilaarne puudulikkus.,1
"Meditsiiniline abort,   grav 8 hebd.",1
"Täielik või täpsustamata, tüsistusteta  grav 8 hebd.",1
Õla liiteline liigesekihnupõletik e adhesiiv,1
Ähvardav abort grav 6 hebd.,1
.Endometriosis ov sin,1
Vasemla käel,1
"Bilateraalsed endometrioomid, genitaalendometrioosi III aste",1
Grav 8 sept.  ab medikamentosa.,1
Peaajuinfarkt (pea)ajuarterite emboolia tõttu vasakul keskmise ajuarteri varustusalal(kardioembooliline),1
Ähvardav abort  grav iv  17 hebd.,1
Muud seropositiivsed reumat,1
Muude liigeste esmane artroos Subtalaarne artrodees vasakul,1
Peaajuinfarkt (pea)ajuarterite tromboosi tõttu: Ajuinfarkt parema keskmise ajuarteri  varustusalal; vasakpoolne spastiline hemiparees.,1
Paravertebraalne tuumor torakaalosas vasakul.,1
Hulgimetastaasidega kopsudes,1
Atüüpiline tekitaja (Mycoplasma/ Chlamydia pneum.),1
".
Hyperemesis gravidarum. Grav. in hebd. 6 + 1.",1
Grav. 40-41 näd.,1
I ajaline sünnitus,1
Grav 15 näd.,1
Vasema munasarja tsüst,1
Peaajuinfarkt (pea)ajuarterite emboolia tõttu parema  keskmise  ajuarteri varustusalal. Vasakpoolne hemihüpesteesia.,1
Gastritis ac,1
Asthma bronciale,1
"Krooniline sinu[s]iit e ninakõrvalurkepõletik, krooniline ülalõuaurkepõletik e maksillaarsinu[s]iit",1
"Partus i mat 41 hebd,, iseeneslik peaseis-sünnitus",1
Paremal ülasagar,1
Kodade fibrillatsioon paroksüsmaalne,1
Küünarliigese distorsioon ja dist,1
Emakakehapolüüp in suspectu,1
Aterosklerootiline kardiovaskulaarhaigus,1
"Hilise algusega, mõõdukas obstruktsioon-ägenemine",1
Primaarselt progresseeruv,1
Pleuropneumonia dex. ac.,1
Muud õlakahjustused( Laesio labrii art.gelon.humer.sin.),1
III st NYHA,1
Adipositas gr.gravis,1
Grav. v 36-37 sept.,1
Neurinoma nervi accustici sin (retsidiiv),1
"Sääre muude osade murrud, k",1
Vana rebendi või vigastuse põhjustatud meniski kahjustus parem põlv,1
Düsartria ja neelamishäirega.,1
Grav. in h. 34/35,1
Grav xi  36-37 hebd.,1
Fikseerunud bradüfrekventne,1
Grav 40 hebd.. partus mat,1
Grav  vi 37+3p partus iii mat.,1
"Peaajuinfarkt (pea)ajuarterite emboolia tõttu; Ajuinfarkt vasaku keskmise ajuarteri  varustusalal. Totaalne sensomotoorne afaasia, tsentraalset tüüpi näonärvi parees paremal, sügav parempoolne hemiparees.",1
Auraga migreen [klassikaline migreen]; võimalik hemipleegiline migreen,1
"III raske kahjustus ( kõrge risk, neeruarterite restendid 2004 )",1
Grav iii 38+6p.partus iii mat.,1
"Esmane generaliseerunud (osteo)artroos (põlved, puusad (d I-II, s I st), kaela ja nimme spondüloos)",1
Grav  v 40 hebd. partus v mat.,1
Laesio n facialis dex,1
"Grav iii, 39 hebd, partus iii mat.",1
Grav 5 näd.,1
- SL sideme  osaline vigastus  vasemas randmes,1
Carcinoma anaplasticum ventriculi pT3N2M0 G3  st.IIb,1
/ V.-P.Sh sin 10/30 al 08.12.09./,1
Vasemal ( endoproteesimine),1
. Pneumonia ac. lobi inf. dex. Intoxicatio.,1
"Gangraena dig. I, II pedis sin. et dig I-III pedis dex.",1
CA  flexurae coli hepatica,1
Mitraalstenoos koos puudulikkusega ( Kommisurot 1987.a.),1
. Fibromüalgia.,1
- parema kopsu alasagar,1
"Peaajuinfarkt (pea)ajuarterite emboolia tõttu vasema keskmise ajuarteri varustusalal. Parempoolne sp. hemiparees, motoorne afaasia.",1
"Stenokardiasündroom, isheemiline v",1
GRAV. IN HEBD 19+2 aB   SPONTANEUS,1
MASTITIS INFILTRATIVA SIN,1
GRAV. IN HEBD 15,1
Vasakul I MTF liigeses.,1
/16. nädalat,1
"Niudeluumurd, kinnine",1
Peaajuinfarkt (pea)ajuarterite emboolia tõttu (17.06.14.),1
"Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu (12.07.14.), aterotromboosist",1
".
Fistula pararectalis transsfincterica posterior",1
Hukkunud lootemuna ja mittehüdatidoosmool e -mullheidikgrav 6 sept. missed ab,1
Kodade fibrillatsioon (bradükardia),1
"Vasaku abaluu piirkonnas; p T1B N2C M0 R0 IIIBst
vasaku abaluu piirkonnas",1
Grav  i 41-42 h,1
"Munajuha[de]-sulgus; vasak pool
vasak pool",1
Luxatio endoprosthesis art. coxae sin,1
"IgG III A st
IgG III A st",1
Meningiitiline vorm,1
DeBakey typ II,1
"Kahepoolne kospupõletik; eelnevalt  isoleeritud Ps.aeruginosa; ko juhul Str.pneumoniae, ESBL Kl.pnuemoniae ja MRSA
kahepoolne kospupõletik; eelnevalt  isoleeritud Ps.aeruginosa; ko juhul Str.pneumoniae, ESBL Kl.pnuemoniae ja MRSA",1
Cicatrix uteri Nr2,1
"Pertrohhanteerne [pöörlit läbiv] murd; Fractura pertrochantericae femoris dextra
Fractura pertrochantericae femoris dextra",1
"Pahaloomuline kasvaja-mts-d skeletis, kopsudes, maksas.",1
L3-4 radikulopaatia vasakul,1
.Luxatio endoprothesis art.coxae sin.,1
"Tahhüfrekventne, siinusrütm taastus elektrilise kardioversiooniga.",1
Tservikaalne müelopaatia,1
"Diagnoosi staadium IV, Kahjustuse tase säärearterite kahjustus",1
"Teisiti täpsustamata torkehaav (sissetunginud) võõrkehaga; võrkeha vasakus labakäes
võrkeha vasakus labakäes",1
Fr. olecrani sin.,1
"Vasakul , parempoolne spastiline hemiparees, neelamishäire.",1
Kahtlus Crohni tõvele,1
"E pahaloomuline kasvaja; mutsinoosadenokartsinoom; Staadium arvel 4B; c T4B N2 M1B IVBst
mutsinoosadenokartsinoom",1
"Anterioorne, hilinenud hospitaliseerimine",1
Amputatio traumatica digiti I pedis dex. partialis,1
Persistens u 3 päeva -> sanata EKV,1
Ülemäärane marevani doos.,1
Idiopaatiline SIAD,1
"Sääreluu distaalse [ala]otsa murd pindluumurdu mainides või mitte
Vasaku jala sääreluu distaalse otsa murd koos pindluu murruga",1
"Streptokoki kandlus, taandumas",1
Grav. in hebd. 26+5 näd. Hypertonia gravidarum in susp.,1
Plica medialis gen. sin,1
"Se pahaloomuline kasvaja
lamerakk-kartsinoom, epidermoidse tsüsti malignisatsioon",1
BMI 46,1
"Nägemisnärvi neuromüeliit [Devic]
ägenemine.",1
"Persisteeriv, siinusrütm taastatud elektrilise kardioversiooniga",1
Kaasub depressioon,1
"RF, aCCP positiivne polüartriit, aktiivsusaste I, Larsen-Dale V, funktsionaalne liigespuudulikkus III.",1
Dekompensatsioon (NYHA III),1
Kõhuvalu ja dünaamilise soolesulgusega,1
III f.kl.,1
Opereeritud pT3N3aM0 opereeritud,1
"Intratserebraalne ja intraventrikulaarne hemorraagia paremas hemisfääris. Teadvusehäire, düsartria, tsentraalset tüüpi näonärvi parees vasakul ja vasakpoolne hemiparees",1
Kahtlus kividele ühissapijuha stenoosist kõrgemal,1
Cysta endometrioides ovarii sin. Liitunud fossa ovaricasse ja kaetud liidetega.,1
Se pahaloomuline kasvaja,1
"C1-esteraasi inhibiitori [C1-INH] puue
hereditaarse angioödeemi atakk",1
"28.09.14., korduv, inferioorne STEMI",1
Äge polümorfne psühhootiline häire skisofreenia sümptomiteta,1
"PK   3p3bp1PER, LYM, intestini tenui, coli",1
"Alajäseme, k.a puusa pahaloomuline melanoom pTx pN1b M0 - IIIA st",1
Mutsinoosne tsüstadenoom,1
Grav in hebd 39.1,1
"Lihtne seroosne munasarja tsüt D 8cm , rasedust 12+4 näd.",1
Melanoomi metastaas paremal fronto-temporaalsel,1
Abortus imminens. Grav in hebd 11+1,1
Rangluu-õlanuki liiges,1
Aterosklerootiline südamehaigus (kahe soone koronaartõbi),1
"Intratserebralne ja intraventrikulaarne hemorraagia paremas hemisfääris. Teadvusehäire, düsartria, tsentraalset tüüpi näonärvi parees vasakul ja vasakpoolne hemiparees.",1
BMI 41,1
"Healoomu[li]ne paroksüsmaalne peapööritus e vertiigo
Vestibulopathia",1
Arthrosis subtalaris dex.,1
Fr. humerus et ulna sin. sanata,1
Kombineeritud genees: alimentaarne + parema neeru tuumor,1
SL sideme ja TFCC rebendid paremas randmeliigeses.,1
Segmentaarne amüotroofia,1
"L3-4 ja l4-5 vahemiku kõrgusel, L4,5 radikulaarse sündroomiga vasemal.",1
"Värske meniski- [võruketta]rebend
Laesio menisci art. genus sin",1
Pyelonephritis acuta,1
Grav in hebd 10+2. Hyperemesis gravidarum,1
Võimalik spinotserebellaarne ataksia.,1
Generaliseerunud morfea,1
