,analysis_name,analysis_substrate,parameter_code,parameter_name,unit,count,System,Pleural,Pericardial,SerPla,VenoseBlood,CapillaryBlood,ArterialBlood,CSF,Blood,Plasma,Serum,Urine
17535,Histoloogia,nan,CSF-Bac-PCR,Lokatsioon,,10,,False,False,False,False,False,False,True,False,False,False,False
17548,Histoloogia,nan,CSF-Prot_,Arhiivi number,,1,,False,False,False,False,False,False,True,False,False,False,False
17598,Hematoloogilised uuringud,nan,CSF-CDrakupinnamarkeriteimmunofenotüpeerimineliikvorist,PLCR,,1,,False,False,False,False,False,False,True,False,False,False,False
17610,Histoloogia,nan,CSF-TBE_IgG,Kirjeldus,,1,,False,False,False,False,False,False,True,False,False,False,False
17717,Histoloogia,nan,CSF-Borrelia_PCR,Arhiivi number,,2,,False,False,False,False,False,False,True,False,False,False,False
17751,Histoloogia,nan,CSF-B_burgdorferi_IgM,Diagnoos 1,,9,,False,False,False,False,False,False,True,False,False,False,False
17960,Hematoloogilised uuringud,nan,CSF-TBEV_Ig_G,PLCR,,2,,False,False,False,False,False,False,True,False,False,False,False
17993,Histoloogia,nan,CSF-Diff_,Lokatsioon,,2,,False,False,False,False,False,False,True,False,False,False,False
17999,Histoloogia,nan,CSF-TBEV_Ig_G,Diagnoos 1,,2,,False,False,False,False,False,False,True,False,False,False,False
18039,Histoloogia,nan,CSF-Plasmarakud,Lokatsioon,,4,,False,False,False,False,False,False,True,False,False,False,False
18205,Hematoloogilised uuringud,nan,"CSF-HSV_1,2",PLCR,,1,,False,False,False,False,False,False,True,False,False,False,False
18224,Hematoloogilised uuringud,nan,CSF-aHSV2M,PLCR,,2,,False,False,False,False,False,False,True,False,False,False,False
18449,Histoloogia,nan,CSF-Gluk,Kirjeldus,,4,,False,False,False,False,False,False,True,False,False,False,False
18520,Histoloogia,nan,CSF-PMN,Diagnoos 1,,62,,False,False,False,False,False,False,True,False,False,False,False
18569,Histoloogia,nan,CSF-ProtValkliikvoris,Diagnoos 1,,34,,False,False,False,False,False,False,True,False,False,False,False
18572,Histoloogia,nan,CSF-VZV_IgM,Kirjeldus,,2,,False,False,False,False,False,False,True,False,False,False,False
18590,Histoloogia,nan,CSF-IgG-ind,Lokatsioon,,63,,False,False,False,False,False,False,True,False,False,False,False
18615,Histoloogia,nan,CSF-Mycob-CM,Diagnoos 1,,1,,False,False,False,False,False,False,True,False,False,False,False
18708,Histoloogia,nan,CSF-aTBE-G,Kirjeldus,,3,,False,False,False,False,False,False,True,False,False,False,False
18767,Hematoloogilised uuringud,nan,CSF_B_burgdorferi_IgG,PLCR,,2,,False,False,False,False,False,False,True,False,False,False,False
18838,Histoloogia,nan,CSF-Lümfotsüüdid,Kirjeldus,,12,,False,False,False,False,False,False,True,False,False,False,False
19139,Histoloogia,nan,CSF-Lac ,Arhiivi number,,1,,False,False,False,False,False,False,True,False,False,False,False
19172,Hematoloogilised uuringud,nan,CSF/S-B_burgdorferi_IgG_ind,PLCR,,11,,False,False,False,False,False,False,True,False,False,False,False
19409,Histoloogia,nan,CSF-TBEVIgG/PuukentsefaliidiviirusevastaneIgGliikvori,Kirjeldus,,7,,False,False,False,False,False,False,True,False,False,False,False
19426,Hematoloogilised uuringud,nan,CSF-CDrakupinnamarkeriteimmunofenotüpeerimineliikvorist,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
19478,Histoloogia,nan,CSFDiffLiikvoritsütogramm(mikroskoopia),Diagnoos 1,,15,,False,False,False,False,False,False,True,False,False,False,False
19592,Histoloogia,nan,CSF-Lac ,Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
19744,Hematoloogilised uuringud,nan,CSF-MN%,PLCR,,56,,False,False,False,False,False,False,True,False,False,False,False
19773,Histoloogia,nan,CSF-aHSV1G,Lokatsioon,,2,,False,False,False,False,False,False,True,False,False,False,False
19849,Histoloogia,nan,CSF-aHSV2M,Lokatsioon,,2,,False,False,False,False,False,False,True,False,False,False,False
19934,Histoloogia,nan,CSF-Eosinofiilid,Arhiivi number,,1,,False,False,False,False,False,False,True,False,False,False,False
19980,Hematoloogilised uuringud,nan,CSF-IgG-ind,RDW%,,63,,False,False,False,False,False,False,True,False,False,False,False
19989,Histoloogia,nan,CSF-aTBEG,Lokatsioon,,5,,False,False,False,False,False,False,True,False,False,False,False
20074,Hematoloogilised uuringud,nan,CSF-aTBE-M,PLCR,,3,,False,False,False,False,False,False,True,False,False,False,False
20121,Histoloogia,nan,CSF-aHSV1G,Arhiivi number,,2,,False,False,False,False,False,False,True,False,False,False,False
20146,Histoloogia,nan,CSF-TBE_IgM,Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
20185,Hematoloogilised uuringud,nan,CSF-Ig-oligoImmuunglobuliinid(oligoklonaalsed)liikvoris,RDW%,,2,,False,False,False,False,False,False,True,False,False,False,False
20268,Histoloogia,nan,CSF-aTBEG-IgG,Diagnoos 1,,1,,False,False,False,False,False,False,True,False,False,False,False
20397,Histoloogia,nan,CSF-aHSV2G,Arhiivi number,,2,,False,False,False,False,False,False,True,False,False,False,False
20456,Histoloogia,nan,CSF-S-IgG-ind,Kirjeldus,,78,,False,False,False,False,False,False,True,False,False,False,False
20856,Hematoloogilised uuringud,nan,"CSF-HSV1,2_DNA",RDW%,,2,,False,False,False,False,False,False,True,False,False,False,False
20983,Hematoloogilised uuringud,nan,CSF-RPR/Mittetreponemaalsereagiinivastantikehaliikvoris,PLCR,,2,,False,False,False,False,False,False,True,False,False,False,False
21086,Hematoloogilised uuringud,nan,CSF-aBorrM,PLCR,,7,,False,False,False,False,False,False,True,False,False,False,False
21151,Hematoloogilised uuringud,nan,CSF-Plasmarakud,PLCR,,4,,False,False,False,False,False,False,True,False,False,False,False
21244,Hematoloogilised uuringud,nan,CSF-B_burgdorferi_IgM,PLCR,,9,,False,False,False,False,False,False,True,False,False,False,False
21385,Histoloogia,nan,CSF/S-B_burgdorferi_IgG,Diagnoos 1,,5,,False,False,False,False,False,False,True,False,False,False,False
21387,Histoloogia,nan,CSF-Prot_,Kirjeldus,,1,,False,False,False,False,False,False,True,False,False,False,False
21444,Histoloogia,nan,CSF-PMN,Arhiivi number,,62,,False,False,False,False,False,False,True,False,False,False,False
21453,Hematoloogilised uuringud,nan,CSF-aTBEG-IgG,PLCR,,1,,False,False,False,False,False,False,True,False,False,False,False
21465,Hematoloogilised uuringud,nan,CSF-TBE_IgM,PLCR,,1,,False,False,False,False,False,False,True,False,False,False,False
21731,Histoloogia,nan,CSF-B.burgdorferi_IgG,Diagnoos 1,,1,,False,False,False,False,False,False,True,False,False,False,False
21875,Hematoloogilised uuringud,nan,CSF-aVZVG,PLCR,,1,,False,False,False,False,False,False,True,False,False,False,False
21906,Hematoloogilised uuringud,nan,CSF-B.burgdorferi_IgG,PLCR,,1,,False,False,False,False,False,False,True,False,False,False,False
22014,Histoloogia,nan,CSF-aHSV1M,Arhiivi number,,2,,False,False,False,False,False,False,True,False,False,False,False
22016,Histoloogia,nan,CSF-TBE_IgM,Diagnoos 1,,1,,False,False,False,False,False,False,True,False,False,False,False
22051,Histoloogia,nan,CSF-Vir-PCR,Diagnoos 1,,21,,False,False,False,False,False,False,True,False,False,False,False
22081,Histoloogia,nan,CSF-TBEVIgG/PuukentsefaliidiviirusevastaneIgGliikvori,Lokatsioon,,7,,False,False,False,False,False,False,True,False,False,False,False
22100,Histoloogia,nan,CSF-S-IgG-ind,Lokatsioon,,78,,False,False,False,False,False,False,True,False,False,False,False
22203,Histoloogia,nan,CSF-aBorrM,Diagnoos 1,,7,,False,False,False,False,False,False,True,False,False,False,False
22229,Hematoloogilised uuringud,nan,CSF-Basofiilid,PLCR,,2,,False,False,False,False,False,False,True,False,False,False,False
22455,Hematoloogilised uuringud,nan,CSF-RPR/Mittetreponemaalsereagiinivastantikehaliikvoris,RDW%,,2,,False,False,False,False,False,False,True,False,False,False,False
22465,Histoloogia,nan,CSF-aVZVM,Kirjeldus,,1,,False,False,False,False,False,False,True,False,False,False,False
22565,Histoloogia,nan,CSF-VZV_IgG,Kirjeldus,,2,,False,False,False,False,False,False,True,False,False,False,False
22638,Histoloogia,nan,CSF-TBE_IgG,Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
22653,Histoloogia,nan,CSF-B.burgdorferi_IgM,Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
22776,Histoloogia,nan,CSF-Alb,Kirjeldus,,6,,False,False,False,False,False,False,True,False,False,False,False
22802,Hematoloogilised uuringud,nan,CSF-DiffALiikvoritsütoosiuuringanalüsaatoril,RDW%,,60,,False,False,False,False,False,False,True,False,False,False,False
22867,Hematoloogilised uuringud,nan,CSF-WBC,RDW%,,201,,False,False,False,False,False,False,True,False,False,False,False
22892,Hematoloogilised uuringud,nan,CSFDiffLiikvoritsütogramm(mikroskoopia),RDW%,,15,,False,False,False,False,False,False,True,False,False,False,False
23052,Hematoloogilised uuringud,nan,CSF-VZV-PCR,RDW%,,2,,False,False,False,False,False,False,True,False,False,False,False
23076,Hematoloogilised uuringud,nan,CSF-TPHA,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
23103,Histoloogia,nan,CSF-VZV_IgM,Arhiivi number,,2,,False,False,False,False,False,False,True,False,False,False,False
23148,Hematoloogilised uuringud,nan,"CSF-HSV1-IgG,_IgM",RDW%,,4,,False,False,False,False,False,False,True,False,False,False,False
23219,Histoloogia,nan,CSF-IgGImmuunglobuliinGliikvoris,Kirjeldus,,2,,False,False,False,False,False,False,True,False,False,False,False
23317,Histoloogia,nan,CSF-Tbc,Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
23328,Histoloogia,nan,CSF-aVZVG,Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
23369,Histoloogia,nan,"CSF-HSV1,2_DNA",Lokatsioon,,2,,False,False,False,False,False,False,True,False,False,False,False
23423,Histoloogia,nan,CSF-aHSV2M,Diagnoos 1,,2,,False,False,False,False,False,False,True,False,False,False,False
23693,Histoloogia,nan,CSF_B_burgdorferi_Ig_M,Arhiivi number,,2,,False,False,False,False,False,False,True,False,False,False,False
23804,Histoloogia,nan,CSF-Gluc,Diagnoos 1,,68,,False,False,False,False,False,False,True,False,False,False,False
24179,Histoloogia,nan,CSF-Vir-PCR,Kirjeldus,,21,,False,False,False,False,False,False,True,False,False,False,False
24220,Histoloogia,nan,CSF-IgGindeksImmuunglobuliinGindeks,Kirjeldus,,2,,False,False,False,False,False,False,True,False,False,False,False
24303,Histoloogia,nan,CSF-Lac_,Arhiivi number,,7,,False,False,False,False,False,False,True,False,False,False,False
24304,Histoloogia,nan,CSF-DiffALiikvoritsütoosiuuringanalüsaatoril,Diagnoos 1,,60,,False,False,False,False,False,False,True,False,False,False,False
24361,Hematoloogilised uuringud,nan,CSF-Tbc-Bac,PLCR,,1,,False,False,False,False,False,False,True,False,False,False,False
24595,Histoloogia,nan,CSF-Gluc,Arhiivi number,,68,,False,False,False,False,False,False,True,False,False,False,False
24597,Histoloogia,nan,CSF-Lac,Arhiivi number,,16,,False,False,False,False,False,False,True,False,False,False,False
24684,Hematoloogilised uuringud,nan,CSF-B_burgdorferi_IgG,PLCR,,13,,False,False,False,False,False,False,True,False,False,False,False
24707,Histoloogia,nan,CSF-B.burgdorferi_IgG,Kirjeldus,,1,,False,False,False,False,False,False,True,False,False,False,False
24748,Hematoloogilised uuringud,nan,CSF-Diff,PLCR,,40,,False,False,False,False,False,False,True,False,False,False,False
24751,Histoloogia,nan,CSF-MN%,Diagnoos 1,,56,,False,False,False,False,False,False,True,False,False,False,False
24807,Histoloogia,nan,CSF-VZV_IgM,Diagnoos 1,,2,,False,False,False,False,False,False,True,False,False,False,False
25072,Histoloogia,nan,CSF-aHSV2G,Kirjeldus,,2,,False,False,False,False,False,False,True,False,False,False,False
25201,Histoloogia,nan,CSF-aHSV1M,Diagnoos 1,,2,,False,False,False,False,False,False,True,False,False,False,False
25211,Histoloogia,nan,"CSF-HSV_1,2",Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
25289,Histoloogia,nan,CSF/S-B_burgdorferi_IgG_ind,Lokatsioon,,11,,False,False,False,False,False,False,True,False,False,False,False
25380,Hematoloogilised uuringud,nan,CSFa-EntG,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
25406,Histoloogia,nan,CSF-MN,Arhiivi number,,62,,False,False,False,False,False,False,True,False,False,False,False
25429,Hematoloogilised uuringud,nan,"CSF-HSV1-IgG,_IgM",PLCR,,4,,False,False,False,False,False,False,True,False,False,False,False
25443,Histoloogia,nan,CSF-Tbc,Arhiivi number,,1,,False,False,False,False,False,False,True,False,False,False,False
25503,Histoloogia,nan,CSF-Lümfotsüüdid,Diagnoos 1,,12,,False,False,False,False,False,False,True,False,False,False,False
25571,Histoloogia,nan,CSF-aTBEM,Kirjeldus,,5,,False,False,False,False,False,False,True,False,False,False,False
25652,Histoloogia,nan,CSF-DiffALiikvoritsütoosiuuringanalüsaatoril,Arhiivi number,,60,,False,False,False,False,False,False,True,False,False,False,False
25660,Histoloogia,nan,CSF-IgGImmuunoglobuliinGliikvoris,Arhiivi number,,1,,False,False,False,False,False,False,True,False,False,False,False
25741,Histoloogia,nan,CSF-MN,Kirjeldus,,62,,False,False,False,False,False,False,True,False,False,False,False
25791,Histoloogia,nan,CSF-AlbAlbumiinliikvoris,Diagnoos 1,,3,,False,False,False,False,False,False,True,False,False,False,False
25929,Histoloogia,nan,"CSF-HSV1,2-PCR",Diagnoos 1,,4,,False,False,False,False,False,False,True,False,False,False,False
25935,Hematoloogilised uuringud,nan,CSF-VZV-PCR,PLCR,,2,,False,False,False,False,False,False,True,False,False,False,False
25992,Histoloogia,nan,CSF-Ig-oligo,Lokatsioon,,12,,False,False,False,False,False,False,True,False,False,False,False
26075,Hematoloogilised uuringud,nan,CSF-B.burgdorferi_IgG,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
26098,Hematoloogilised uuringud,nan,CSF/S-B_burgdorferi_IgG,RDW%,,5,,False,False,False,False,False,False,True,False,False,False,False
26164,Histoloogia,nan,CSF-CDrakupinnamarkeriteimmunofenotüpeerimineliikvorist,Arhiivi number,,1,,False,False,False,False,False,False,True,False,False,False,False
26232,Histoloogia,nan,CSF-aHSV2G,Diagnoos 1,,2,,False,False,False,False,False,False,True,False,False,False,False
26339,Histoloogia,nan,CSF-IgGindeksImmuunglobuliinGindeks,Lokatsioon,,2,,False,False,False,False,False,False,True,False,False,False,False
26362,Histoloogia,nan,CSF-aTBEM,Diagnoos 1,,5,,False,False,False,False,False,False,True,False,False,False,False
26383,Histoloogia,nan,CSF-GlucGlükoosliikvoris,Arhiivi number,,67,,False,False,False,False,False,False,True,False,False,False,False
26429,Hematoloogilised uuringud,nan,CSF-Prot_,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
26438,Histoloogia,nan,CSF-IgG-ind,Diagnoos 1,,63,,False,False,False,False,False,False,True,False,False,False,False
26727,Histoloogia,nan,CSF-monotsüüdid,Lokatsioon,,13,,False,False,False,False,False,False,True,False,False,False,False
26863,Hematoloogilised uuringud,nan,CSF-aTBEG-IgG,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
26963,Histoloogia,nan,CSFRBCErütrotsüüdidliikvoris,Arhiivi number,,1,,False,False,False,False,False,False,True,False,False,False,False
26973,Histoloogia,nan,CSF-Vir-PCR,Arhiivi number,,21,,False,False,False,False,False,False,True,False,False,False,False
26987,Histoloogia,nan,CSF/S-B_burgdorferi_IgG,Lokatsioon,,5,,False,False,False,False,False,False,True,False,False,False,False
27236,Hematoloogilised uuringud,nan,CSF-Mycob-CM,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
27271,Histoloogia,nan,CSF-aTBEM,Lokatsioon,,5,,False,False,False,False,False,False,True,False,False,False,False
27278,Histoloogia,nan,CSF-B.burgdorferi_IgM,Arhiivi number,,1,,False,False,False,False,False,False,True,False,False,False,False
27349,Histoloogia,nan,CSF-VZV_IgM,Lokatsioon,,2,,False,False,False,False,False,False,True,False,False,False,False
27353,Histoloogia,nan,CSF-VZV-PCR,Lokatsioon,,2,,False,False,False,False,False,False,True,False,False,False,False
27397,Hematoloogilised uuringud,nan,CSF-Diff_,RDW%,,2,,False,False,False,False,False,False,True,False,False,False,False
27429,Histoloogia,nan,CSF-Mycob-CM,Arhiivi number,,1,,False,False,False,False,False,False,True,False,False,False,False
27550,Histoloogia,nan,CSF-Mycob,Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
27681,Hematoloogilised uuringud,nan,CSF-Eosinofiilid,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
27689,Hematoloogilised uuringud,nan,CSF-Ig-oligo,RDW%,,12,,False,False,False,False,False,False,True,False,False,False,False
27797,Histoloogia,nan,CSF-LacLaktaatliikvoris,Arhiivi number,,65,,False,False,False,False,False,False,True,False,False,False,False
27848,Histoloogia,nan,CSFDiffLiikvoritsütogramm(mikroskoopia),Arhiivi number,,15,,False,False,False,False,False,False,True,False,False,False,False
27879,Histoloogia,nan,CSF-aTBE-M,Arhiivi number,,3,,False,False,False,False,False,False,True,False,False,False,False
27946,Hematoloogilised uuringud,nan,CSF-TBE_IgG,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
28010,Histoloogia,nan,CSF-aBorrG,Lokatsioon,,10,,False,False,False,False,False,False,True,False,False,False,False
28097,Histoloogia,nan,CSF-aTBEG-IgG,Arhiivi number,,1,,False,False,False,False,False,False,True,False,False,False,False
28182,Histoloogia,nan,CSF-aTBEG-IgM,Diagnoos 1,,1,,False,False,False,False,False,False,True,False,False,False,False
28237,Histoloogia,nan,"CSF-HSV_1,2",Kirjeldus,,1,,False,False,False,False,False,False,True,False,False,False,False
28248,Histoloogia,nan,CSF-VZV_IgG,Diagnoos 1,,2,,False,False,False,False,False,False,True,False,False,False,False
28556,Hematoloogilised uuringud,nan,CSF-Gluc,RDW%,,68,,False,False,False,False,False,False,True,False,False,False,False
28631,Hematoloogilised uuringud,nan,CSF-Lac_,PLCR,,7,,False,False,False,False,False,False,True,False,False,False,False
28672,Hematoloogilised uuringud,nan,CSF-Eosinofiilid,PLCR,,1,,False,False,False,False,False,False,True,False,False,False,False
28696,Histoloogia,nan,CSF-B.burgdorferi_IgG,Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
28731,Hematoloogilised uuringud,nan,CSF-DiffALiikvoritsütoosiuuringanalüsaatoril,PLCR,,60,,False,False,False,False,False,False,True,False,False,False,False
28733,Hematoloogilised uuringud,nan,CSF-TBEV_IgM,PLCR,,2,,False,False,False,False,False,False,True,False,False,False,False
28734,Hematoloogilised uuringud,nan,CSF-MN,PLCR,,62,,False,False,False,False,False,False,True,False,False,False,False
28774,Histoloogia,nan,"CSF-HSV1-IgG,_IgM",Lokatsioon,,4,,False,False,False,False,False,False,True,False,False,False,False
28815,Histoloogia,nan,CSF-Ent-PCR,Arhiivi number,,2,,False,False,False,False,False,False,True,False,False,False,False
28838,Histoloogia,nan,CSF-Prot_,Diagnoos 1,,1,,False,False,False,False,False,False,True,False,False,False,False
28856,Histoloogia,nan,CSF-TBE_IgG,Arhiivi number,,1,,False,False,False,False,False,False,True,False,False,False,False
28981,Histoloogia,nan,CSF-aEntM,Arhiivi number,,1,,False,False,False,False,False,False,True,False,False,False,False
28998,Hematoloogilised uuringud,nan,CSF-Tbc,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
29179,Hematoloogilised uuringud,nan,CSF-IgGindeksImmuunglobuliinGindeks,PLCR,,2,,False,False,False,False,False,False,True,False,False,False,False
29262,Histoloogia,nan,CSF-aBorrM,Lokatsioon,,7,,False,False,False,False,False,False,True,False,False,False,False
29389,Hematoloogilised uuringud,nan,CSF-Ent-PCR,RDW%,,2,,False,False,False,False,False,False,True,False,False,False,False
29397,Hematoloogilised uuringud,nan,CSF-PMN,RDW%,,62,,False,False,False,False,False,False,True,False,False,False,False
29485,Histoloogia,nan,CSF-Lac,Kirjeldus,,16,,False,False,False,False,False,False,True,False,False,False,False
29639,Hematoloogilised uuringud,nan,CSF-aHSV2G,PLCR,,2,,False,False,False,False,False,False,True,False,False,False,False
29839,Hematoloogilised uuringud,nan,CSF-ProtValkliikvoris,RDW%,,34,,False,False,False,False,False,False,True,False,False,False,False
29841,Hematoloogilised uuringud,nan,CSF-Bac-PCR,RDW%,,10,,False,False,False,False,False,False,True,False,False,False,False
29885,Histoloogia,nan,CSF-aVZVG,Diagnoos 1,,1,,False,False,False,False,False,False,True,False,False,False,False
30299,Histoloogia,nan,CSF-IgGinImmuunglobuliinGindeks,Kirjeldus,,1,,False,False,False,False,False,False,True,False,False,False,False
30343,Hematoloogilised uuringud,nan,CSF-Gluc,PLCR,,42,,False,False,False,False,False,False,True,False,False,False,False
30392,Histoloogia,nan,CSF-Eosinofiilid,Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
30693,Histoloogia,nan,CSF-Mycob-BD,Diagnoos 1,,1,,False,False,False,False,False,False,True,False,False,False,False
30700,Histoloogia,nan,CSF_B_burgdorferi_IgG,Arhiivi number,,2,,False,False,False,False,False,False,True,False,False,False,False
30737,Histoloogia,nan,CSF-B.burgdorferi_IgM,Kirjeldus,,1,,False,False,False,False,False,False,True,False,False,False,False
30801,Hematoloogilised uuringud,nan,CSFWBCLeukotsüüdidliikvoris,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
30824,Hematoloogilised uuringud,nan,CSF-Neutrofiilid,RDW%,,13,,False,False,False,False,False,False,True,False,False,False,False
30842,Hematoloogilised uuringud,nan,CSF-Ag,RDW%,,10,,False,False,False,False,False,False,True,False,False,False,False
31222,Histoloogia,nan,CSF-DiffALiikvoritsütoosiuuringanalüsaatoril,Lokatsioon,,60,,False,False,False,False,False,False,True,False,False,False,False
31474,Hematoloogilised uuringud,nan,CSF-aTBEM,PLCR,,5,,False,False,False,False,False,False,True,False,False,False,False
31508,Histoloogia,nan,CSF-GlucGlükoosliikvoris,Kirjeldus,,67,,False,False,False,False,False,False,True,False,False,False,False
31511,Hematoloogilised uuringud,nan,"CSF-HSV2-IgG,IgM",PLCR,,4,,False,False,False,False,False,False,True,False,False,False,False
31637,Histoloogia,nan,CSF-GlucGlükoosliikvoris,Diagnoos 1,,67,,False,False,False,False,False,False,True,False,False,False,False
31779,Histoloogia,nan,CSF-TBEVIgG/PuukentsefaliidiviirusevastaneIgGliikvori,Arhiivi number,,7,,False,False,False,False,False,False,True,False,False,False,False
31880,Histoloogia,nan,CSF-TBE_IgM,Kirjeldus,,1,,False,False,False,False,False,False,True,False,False,False,False
31954,Hematoloogilised uuringud,nan,CSF-GlucGlükoosliikvoris,PLCR,,67,,False,False,False,False,False,False,True,False,False,False,False
31985,Hematoloogilised uuringud,nan,CSF-aTBE-G,PLCR,,3,,False,False,False,False,False,False,True,False,False,False,False
32113,Histoloogia,nan,CSF-RPR/Mittetreponemaalsereagiinivastantikehaliikvoris,Arhiivi number,,2,,False,False,False,False,False,False,True,False,False,False,False
32123,Hematoloogilised uuringud,nan,CSF-GlucGlükoosliikvoris,RDW%,,67,,False,False,False,False,False,False,True,False,False,False,False
32163,Histoloogia,nan,CSF-TBEV_Ig_G,Kirjeldus,,2,,False,False,False,False,False,False,True,False,False,False,False
32169,Histoloogia,nan,CSF-aHSV1G,Kirjeldus,,2,,False,False,False,False,False,False,True,False,False,False,False
32531,Histoloogia,nan,CSF-B_burgdorferi_IgM,Kirjeldus,,9,,False,False,False,False,False,False,True,False,False,False,False
32557,Hematoloogilised uuringud,nan,CSF-TBE_IgG,PLCR,,1,,False,False,False,False,False,False,True,False,False,False,False
32575,Histoloogia,nan,CSF-MN%,Kirjeldus,,56,,False,False,False,False,False,False,True,False,False,False,False
32671,Histoloogia,nan,CSF-aTBEG-IgG,Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
32831,Histoloogia,nan,CSF-Tbc-Bac,Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
32842,Histoloogia,nan,CSF-WBC,Arhiivi number,,201,,False,False,False,False,False,False,True,False,False,False,False
32853,Histoloogia,nan,CSF-Diff,Arhiivi number,,65,,False,False,False,False,False,False,True,False,False,False,False
32916,Histoloogia,nan,CSF-aEntM,Kirjeldus,,1,,False,False,False,False,False,False,True,False,False,False,False
33147,Hematoloogilised uuringud,nan,CSF-PMN%,RDW%,,56,,False,False,False,False,False,False,True,False,False,False,False
33523,Histoloogia,nan,CSF-Plasmarakud,Kirjeldus,,4,,False,False,False,False,False,False,True,False,False,False,False
33790,Hematoloogilised uuringud,nan,CSF_B_burgdorferi_IgG,RDW%,,2,,False,False,False,False,False,False,True,False,False,False,False
33797,Hematoloogilised uuringud,nan,CSF-aTBEG-IgM,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
33873,Histoloogia,nan,CSF-aTBE-M,Diagnoos 1,,3,,False,False,False,False,False,False,True,False,False,False,False
33973,Hematoloogilised uuringud,nan,CSF-aCMV_M,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
34006,Histoloogia,nan,CSF-Alb/S-AlbAlbumiinisuheliikvorisjaseerumis,Diagnoos 1,,2,,False,False,False,False,False,False,True,False,False,False,False
34057,Histoloogia,nan,CSF-Alb,Diagnoos 1,,6,,False,False,False,False,False,False,True,False,False,False,False
34085,Histoloogia,nan,CSF-WBC,Lokatsioon,,201,,False,False,False,False,False,False,True,False,False,False,False
34177,Histoloogia,nan,CSF_B_burgdorferi_Ig_M,Kirjeldus,,2,,False,False,False,False,False,False,True,False,False,False,False
34192,Hematoloogilised uuringud,nan,CSF-monotsüüdid,PLCR,,13,,False,False,False,False,False,False,True,False,False,False,False
34202,Histoloogia,nan,CSF-latekstest,Kirjeldus,,5,,False,False,False,False,False,False,True,False,False,False,False
34425,Histoloogia,nan,CSFa-EntG,Lokatsioon,,1,,False,False,False,False,False,False,True,False,False,False,False
34536,Histoloogia,nan,CSF-IgGImmuunoglobuliinGliikvoris,Diagnoos 1,,1,,False,False,False,False,False,False,True,False,False,False,False
34645,Hematoloogilised uuringud,nan,CSF-Mycob-BD,RDW%,,1,,False,False,False,False,False,False,True,False,False,False,False
34710,Histoloogia,nan,CSF-Borr-M,Diagnoos 1,,1,,False,False,False,False,False,False,True,False,False,False,False
34728,Hematoloogilised uuringud,nan,CSF/S-B_burgdorferi_IgG,PLCR,,5,,False,False,False,False,False,False,True,False,False,False,False
34731,Hematoloogilised uuringud,nan,CSF/S-B_burgdorferi_IgG_ind,RDW%,,11,,False,False,False,False,False,False,True,False,False,False,False
34903,Histoloogia,nan,CSF-monotsüüdid,Arhiivi number,,13,,False,False,False,False,False,False,True,False,False,False,False
35057,Hematoloogilised uuringud,nan,CSF-Neutrofiilid,PLCR,,13,,False,False,False,False,False,False,True,False,False,False,False
35072,Histoloogia,nan,CSF-ProtValkliikvoris,Kirjeldus,,34,,False,False,False,False,False,False,True,False,False,False,False
35110,Hematoloogilised uuringud,nan,CSF-IgGinImmuunglobuliinGindeks,PLCR,,1,,False,False,False,False,False,False,True,False,False,False,False
35188,Hematoloogilised uuringud,nan,CSF-Borr-M,PLCR,,1,,False,False,False,False,False,False,True,False,False,False,False
35307,Histoloogia,nan,CSF-aHSV2M,Kirjeldus,,2,,False,False,False,False,False,False,True,False,False,False,False
35356,Histoloogia,nan,CSF_B_burgdorferi_IgG,Kirjeldus,,2,,False,False,False,False,False,False,True,False,False,False,False
35410,Histoloogia,nan,CSF-aCMV_M,Diagnoos 1,,1,,False,False,False,False,False,False,True,False,False,False,False
35459,Hematoloogilised uuringud,nan,CSF-MN,RDW%,,62,,False,False,False,False,False,False,True,False,False,False,False
