I49.4  . Muu ja täpsustamata enneaegne depolarisatsioon,1
I49.4  Muud südamerütmitused e arütmiad.,1
"VES, monofokaalsed",1
"Proteesendokradiit, anamneesis",1
"Anamneesis, eelnevates diagnoosides",1
I50.1,1
Varices membri inf. dex.,1
Supraventrikulaarsed ja ventrikulaarsed ekstrasüstolid,1
(a. cerebri media dex.),1
Aordianeurüsm ja aordi lõhustav aneurüsm.,1
. Kõhuaordianeurüsm rebendit mainimata,1
-kosmeetiline,1
(levis),1
23,1
Ves+ sves,1
D>s,1
M81,1
-  - a. poplitead bilat 43-  45%  sulgunud.,1
->sanata,1
- ekstraduraalne  mittetraum. hemorraagia,1
Isheemiline,1
Korduvad,1
"Angioma
angioma",1
"Välimised ja sisemised
välimised ja sisemised",1
Sagedad ventrikulaarsed ES.,1
"(bikuspiidne aordiklpp, kerge regurgitatsioon)",1
"Varasem, praegu siinusrütm",1
Südametransplantatsiooni järgne,1
M.inf.dex,1
Sinistra,1
VES  LOWN 4A,1
Bradycardia,1
(prolaps),1
2 *,1
- membr. inf.,1
SR taastatud,1
Vasemal,1
/3 NYHA/,1
/hoogudena/,1
/ kiiritusejärgne/,1
Ajuinfarkt vasakul keskmise a,1
"Aeg teadmata
aeg teadmata",1
Mõõdukad aterosklerootilised  muutused    a. carotistes,1
SVES ja VES,1
E78.9,1
Üksikud VES,1
(op),1
Vas. jalg.,1
"Sves ,ves",1
Bypass a.axillaris -a.femoralis bilateralis,1
"- tippiv kõnnak, kõnehäire, tasakaalu häire",1
"(kerge kuni mõõdukas prolaps, kerge regurgitatsioon)",1
Atherosclerosis m. inf. sin,1
Varices m. inf. sin,1
-VES +SVES,1
VP,1
"Esmaselt elus, tahhükardia",1
- 2,1
- klaudikatsioon.,1
"Bilateraalne, 3. aste.",1
Paranenud,1
Varasem müokardiinfarkt ( allsein- dateerimata),1
-raske,1
- ekstrasüst.,1
"Täpsustamata tekkepõhjusega raske pulmonaalhüpertensioon
täpsustamata tekkepõhjusega raske pulmonaalhüpertensioon",1
Esmane?,1
Vasak säär.,1
( paranenud ),1
Supravent  es,1
(polümorfsed VES),1
Vasakul jalal,1
Varasem müokardiinfarkt( võimalik vaheseinas),1
Infarctus cerebri in regio ve,1
(vähe SVESe ja VESe),1
".
Haemorrhoides interna incipiens.",1
SVES+  SVT-hood,1
- sinistra,1
(prolaps kerge regurgitatsiooniga),1
Anamneesis.,1
Parosüsmaalne,1
? KATE chronica ?,1
(PAH?),1
- ES ventr.,1
"(VES, bigeminus tüüpi).",1
Vasakul.,1
"Troofiline haavand
troofiline haavand",1
"Muud täpsustatud reumaatilised südamehaigused, reumakardioskleroos",1
Rütmihäire öösiti,1
Nyha 2,1
(anamneesi põhjal),1
Ekstasüstolid.,1
-VES,1
. Varem läbipõetud müokardiit,1
"Anamneesis
anamneesis",1
"- kojad ja vasak vats, pulm. art.",1
/tahhükardia/,1
(kerge ),1
"Bilateraalne
bilateraalne",1
Välised hemorroidid,1
- vasaku koja raske dilatats paremal mõõdukas EF-65-70%,1
(varasemad episoodid),1
- viiruslik?,1
?.,1
(Encephalopathia vascularis),1
VES  +SVES,1
- kl.,1
Mitraaklapi prolaps,1
Reumaatiline korea.,1
Tahhükardia,1
Alla 50%,1
Välised,1
(Kr. peaaju isheemia),1
Ves,1
(bradüarütmia),1
- alajäsemete oblitereeruv ateroskleroos,1
M19,1
Obl. membri inf utr.,1
Kr. troofilised haavandid.,1
(halvenemine),1
(a. carotis dex. endartrektoomia),1
(1. aste),1
(?),1
(kodade ektoopiline tahhükardia),1
"Ekstrasüstoolsed rütmitused, ventrikulaarsed",1
-  ES ventr.,1
-op,1
CT angiograafial kerged kuni mõõdukad muutused,1
(keskmine),1
Pigmenteeritud purpuraalne dermatoos?,1
"+ <ANONYM id=""0"" type=""per"" morph=""_H_ sg n""/>?",1
(sin),1
PARXISMALIS,1
Kopsuveresoonte emboolia.,1
. Kopsuarteri emboolia ägedat kopssüdant mainimata,1
( mõõdukas).,1
Sekundaarne lümfiturse jalgadel,1
Kombineeritud sekundaarne lümfiturse kroonilise venoosse puudulikkusega,1
Valdavalt supraventrikulaarsed,1
- vasaku jala reie ja sääreosa lümfosta,1
Sekundaarne lümfiturse,1
Jalgadel?,1
( VES ) .,1
Kirssangioom,1
"( harv,  ventrikulaarsed ja supraventrikulaarsed ).",1
(monotoopne VES),1
- claudicatio intermittens  100m,1
Alajäsemed?,1
Kerge mitraalklapi puudulikkus,1
( WPW),1
". anamneesis, hetkel siinusrütm.",1
- vasaku jala reie ja sääreosa lümfostaas,1
Op x2,1
- veritsus,1
"Vasaku jala süvaveenide flebotromboos
vasaku jala süvaveenide flebotromboos",1
Siinustahhükardia,1
"Väheselt SVES, ja VES.",1
Üksikud monomorfsed VESid suuremal koormusel,1
Sage ventirkulaarne ekstrasüstoolia,1
(tekkeaeg teadmata),1
- claudicatio intermittens,1
Intermitens,1
( vasak > parem ),1
/ resisteeriv/,1
/ raske/,1
Üksikud SVES,1
Lühikesed episoodid Holteruuringul,1
( trombimassidega),1
R 3,1
Varices cruris et femoris dex.,1
"Ventrikulaarne ekstrasüstoolia
ventrikulaarne ekstrasüstoolia",1
"- paremal arterite kriitiline ahenemine, perif aeglane verev- 23.04.2",1
-KLAPI PROTEES.,1
( keskmine kuni raske),1
(keskmine ),1
Syndroma posttrombotica.,1
(minimaalne),1
