,analysis_name,analysis_substrate,parameter_code,parameter_name,unit,count,System,Pleural,Pericardial,SerPla,VenoseBlood,CapillaryBlood,ArterialBlood,CSF,Blood,Plasma,Serum,Urine
12039,Hematoloogilised uuringud,nan,4877,RDW%,,7,,False,False,False,False,False,False,False,True,False,False,False
12040,Hematoloogilised uuringud,nan,164,PLCR,,9,,False,False,False,False,False,False,False,True,False,False,False
12045,Hematoloogilised uuringud,nan,Verevarustusetüüp,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12047,Hematoloogilised uuringud,nan,WBC,RDW%,,6965,,False,False,False,False,False,False,False,True,False,False,False
12050,Histoloogia,nan,B-Hemo,Diagnoos 1,,3212,,False,False,False,False,False,False,False,True,False,False,False
12051,Hematoloogilised uuringud,nan,41384,PLCR,,6,,False,False,False,False,False,False,False,True,False,False,False
12054,Hematoloogilised uuringud,nan,41195,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12056,Histoloogia,nan,S-T_gondii_IgA,Arhiivi number,,6,,False,False,False,False,False,False,False,False,False,True,False
12057,Histoloogia,nan,"fS,fP-CT",Lokatsioon,,2,,False,False,True,False,False,False,False,False,False,False,False
12059,Histoloogia,nan,S-TrplgM-IgM,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,True,False
12062,Hematoloogilised uuringud,nan,d73/spIgEGlycophagusdom,RDW%,,5,,False,False,False,False,False,False,False,True,False,False,False
12063,Histoloogia,nan,P-FVIII:C,Kirjeldus,,1,,False,False,False,False,False,False,False,False,True,False,False
12064,Hematoloogilised uuringud,nan,"cBase(B,ox)",PLCR,,4,,False,False,False,False,False,False,False,True,False,False,False
12075,Hematoloogilised uuringud,nan,390,PLCR,,26,,False,False,False,False,False,False,False,True,False,False,False
12078,Hematoloogilised uuringud,nan,histamiin,PLCR,,12,,False,False,False,False,False,False,False,True,False,False,False
12083,Histoloogia,nan,S1-Mypn_Ak,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,True,False
12084,Hematoloogilised uuringud,nan,S2-i1_IgE,RDW%,,1,,False,False,False,False,False,False,False,False,False,True,False
12086,Hematoloogilised uuringud,nan,3361,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12087,Histoloogia,nan,B-AB0_ctrl,Diagnoos 1,,42,,False,False,False,False,False,False,False,True,False,False,False
12089,Histoloogia,nan,S2-Fol,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,True,False
12090,Hematoloogilised uuringud,nan,Anti-EBVEAIgG,PLCR,,3,,False,False,False,False,False,False,False,True,False,False,False
12094,Hematoloogilised uuringud,nan,4361,RDW%,,6,,False,False,False,False,False,False,False,True,False,False,False
12096,Hematoloogilised uuringud,nan,7790,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12101,Hematoloogilised uuringud,nan,10326,PLCR,,39,,False,False,False,False,False,False,False,True,False,False,False
12105,Hematoloogilised uuringud,nan,Mycoplasma_genitalum,RDW%,,37,,False,False,False,False,False,False,False,True,False,False,False
12107,Hematoloogilised uuringud,nan,44327,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12109,Hematoloogilised uuringud,nan,145761,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12111,Histoloogia,nan,P-Tropon_I,Lokatsioon,,95,,False,False,False,False,False,False,False,False,True,False,False
12114,Hematoloogilised uuringud,nan,503,RDW%,,6,,False,False,False,False,False,False,False,True,False,False,False
12116,Histoloogia,nan,S2-tp1_IgE,Kirjeldus,,22,,False,False,False,False,False,False,False,False,False,True,False
12117,Hematoloogilised uuringud,nan,2118,PLCR,,40,,False,False,False,False,False,False,False,True,False,False,False
12119,Histoloogia,nan,P-GTT-0,Diagnoos 1,,19,,False,False,False,False,False,False,False,False,True,False,False
12121,Hematoloogilised uuringud,nan,fS-C-pept,RDW%,,26,,False,False,False,False,False,False,False,False,False,True,False
12125,Histoloogia,nan,"S,P-CK",Arhiivi number,,16,,False,False,True,False,False,False,False,False,False,False,False
12127,Histoloogia,nan,S-f49_IgE,Lokatsioon,,39,,False,False,False,False,False,False,False,False,False,True,False
12131,Hematoloogilised uuringud,nan,P-PS,RDW%,,11,,False,False,False,False,False,False,False,False,True,False,False
12132,Hematoloogilised uuringud,nan,70,RDW%,,335,,False,False,False,False,False,False,False,True,False,False,False
12133,Hematoloogilised uuringud,nan,146228,PLCR,,2,,False,False,False,False,False,False,False,True,False,False,False
12134,Hematoloogilised uuringud,nan,Cm-Samastamine,RDW%,,2,,False,False,False,False,False,False,False,True,False,False,False
12135,Hematoloogilised uuringud,nan,7280,PLCR,,2,,False,False,False,False,False,False,False,True,False,False,False
12136,Hematoloogilised uuringud,nan,1840,PLCR,,58,,False,False,False,False,False,False,False,True,False,False,False
12138,Hematoloogilised uuringud,nan,11200,PLCR,,8,,False,False,False,False,False,False,False,True,False,False,False
12139,Hematoloogilised uuringud,nan,147287,RDW%,,11,,False,False,False,False,False,False,False,True,False,False,False
12141,Hematoloogilised uuringud,nan,147288,RDW%,,10,,False,False,False,False,False,False,False,True,False,False,False
12143,Hematoloogilised uuringud,nan,3041,RDW%,,52,,False,False,False,False,False,False,False,True,False,False,False
12145,Hematoloogilised uuringud,nan,Bakterid,PLCR,,523,,False,False,False,False,False,False,False,True,False,False,False
12146,Hematoloogilised uuringud,nan,B-HCV_genot,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12147,Histoloogia,nan,S-MeOHmetanoolveres,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,True,False
12148,Hematoloogilised uuringud,nan,10454,RDW%,,70,,False,False,False,False,False,False,False,True,False,False,False
12151,Histoloogia,nan,S2-Crea,Arhiivi number,,161,,False,False,False,False,False,False,False,False,False,True,False
12153,Hematoloogilised uuringud,nan,JAK-2V617Fmutatsioon,RDW%,,5,,False,False,False,False,False,False,False,True,False,False,False
12154,Hematoloogilised uuringud,nan,695,PLCR,,436,,False,False,False,False,False,False,False,True,False,False,False
12155,Hematoloogilised uuringud,nan,147101,RDW%,,5,,False,False,False,False,False,False,False,True,False,False,False
12156,Hematoloogilised uuringud,nan,2157,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12157,Hematoloogilised uuringud,nan,Sp-Tbc-Sens-2,RDW%,,5,,False,False,False,False,False,False,False,True,False,False,False
12159,Hematoloogilised uuringud,nan,67583,RDW%,,2,,False,False,False,False,False,False,False,True,False,False,False
12160,Hematoloogilised uuringud,nan,SynF-RBC,PLCR,,2,,False,False,False,False,False,False,False,True,False,False,False
12164,Hematoloogilised uuringud,nan,S-tp5_IgE,PLCR,,15,,False,False,False,False,False,False,False,False,False,True,False
12165,Hematoloogilised uuringud,nan,3465,PLCR,,2,,False,False,False,False,False,False,False,True,False,False,False
12167,Hematoloogilised uuringud,nan,65103,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12168,Histoloogia,nan,S-B_pertussis_IgG,Kirjeldus,,11,,False,False,False,False,False,False,False,False,False,True,False
12169,Hematoloogilised uuringud,nan,S2-ip8_IgE,RDW%,,45,,False,False,False,False,False,False,False,False,False,True,False
12170,Histoloogia,nan,S-INS,Kirjeldus,,2,,False,False,False,False,False,False,False,False,False,True,False
12173,Hematoloogilised uuringud,nan,1462,RDW%,,49,,False,False,False,False,False,False,False,True,False,False,False
12174,Histoloogia,nan,S-aCtr-A,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,True,False
12176,Hematoloogilised uuringud,nan,VitB12/kobalamiin,PLCR,,950,,False,False,False,False,False,False,False,True,False,False,False
12178,Histoloogia,nan,S2-CK,Diagnoos 1,,290,,False,False,False,False,False,False,False,False,False,True,False
12180,Histoloogia,nan,S2-T.p_IgG+IgM,Lokatsioon,,3,,False,False,False,False,False,False,False,False,False,True,False
12182,Hematoloogilised uuringud,nan,4866,PLCR,,3,,False,False,False,False,False,False,False,True,False,False,False
12184,Histoloogia,nan,S-Chol,Kirjeldus,,4227,,False,False,False,False,False,False,False,False,False,True,False
12186,Histoloogia,nan,S-f78_IgE,Kirjeldus,,25,,False,False,False,False,False,False,False,False,False,True,False
12187,Hematoloogilised uuringud,nan,11993,PLCR,,2,,False,False,False,False,False,False,False,True,False,False,False
12188,Histoloogia,nan,S2-PSA,Lokatsioon,,7,,False,False,False,False,False,False,False,False,False,True,False
12189,Hematoloogilised uuringud,nan,10082,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12194,Histoloogia,nan,S2-IgE-FP2,Kirjeldus,,8,,False,False,False,False,False,False,False,False,False,True,False
12199,Histoloogia,nan,S-21OH_IgG,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,True,False
12201,Hematoloogilised uuringud,nan,S1-IgA_Tr.glut.,PLCR,,1,,False,False,False,False,False,False,False,False,False,True,False
12204,Hematoloogilised uuringud,nan,MycoplasmahominisDNAemakakaelakanalikaapest,RDW%,,85,,False,False,False,False,False,False,False,True,False,False,False
12205,Histoloogia,nan,S-HAVIgM/A-hepatiidiviirusevastaneIgMseerumis,Lokatsioon,,26,,False,False,False,False,False,False,False,False,False,True,False
12209,Hematoloogilised uuringud,nan,8088,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12213,Hematoloogilised uuringud,nan,S-aBope-A,PLCR,,2,,False,False,False,False,False,False,False,False,False,True,False
12215,Hematoloogilised uuringud,nan,Tritsükloantidepressandidur.,RDW%,,3,,False,False,False,False,False,False,False,True,False,False,False
12220,Hematoloogilised uuringud,nan,44326,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12221,Hematoloogilised uuringud,nan,Pst-Aer,RDW%,,2,,False,False,False,False,False,False,False,True,False,False,False
12222,Hematoloogilised uuringud,nan,318,RDW%,,2,,False,False,False,False,False,False,False,True,False,False,False
12225,Hematoloogilised uuringud,nan,147295,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12229,Hematoloogilised uuringud,nan,Bx-Histo,PLCR,,96,,False,False,False,False,False,False,False,True,False,False,False
12231,Hematoloogilised uuringud,nan,30121,RDW%,,9,,False,False,False,False,False,False,False,True,False,False,False
12233,Hematoloogilised uuringud,nan,PrcF-WBC,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12234,Histoloogia,nan,P-ASAT,Arhiivi number,,109,,False,False,False,False,False,False,False,False,True,False,False
12235,Histoloogia,nan,B1-HLAB27,Kirjeldus,,5,,False,False,False,False,False,False,False,True,False,False,False
12236,Hematoloogilised uuringud,nan,S-Lepto,PLCR,,3,,False,False,False,False,False,False,False,False,False,True,False
12238,Hematoloogilised uuringud,nan,44694,PLCR,,2,,False,False,False,False,False,False,False,True,False,False,False
12239,Hematoloogilised uuringud,nan,621,RDW%,,4305,,False,False,False,False,False,False,False,True,False,False,False
12240,Hematoloogilised uuringud,nan,3527,RDW%,,2,,False,False,False,False,False,False,False,True,False,False,False
12242,Hematoloogilised uuringud,nan,3622,RDW%,,7,,False,False,False,False,False,False,False,True,False,False,False
12245,Histoloogia,nan,S-aNA-HEp-2,Kirjeldus,,3,,False,False,False,False,False,False,False,False,False,True,False
12246,Hematoloogilised uuringud,nan,Ns-Inf_A/B_rt-PCR,RDW%,,2,,False,False,False,False,False,False,False,True,False,False,False
12247,Histoloogia,nan,S-ep1_IgE,Kirjeldus,,39,,False,False,False,False,False,False,False,False,False,True,False
12249,Histoloogia,nan,S-Urea_,Kirjeldus,,9,,False,False,False,False,False,False,False,False,False,True,False
12256,Histoloogia,nan,S-Hanta,Kirjeldus,,9,,False,False,False,False,False,False,False,False,False,True,False
12258,Hematoloogilised uuringud,nan,10249,PLCR,,15,,False,False,False,False,False,False,False,True,False,False,False
12260,Hematoloogilised uuringud,nan,s-Bil,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12263,Histoloogia,nan,S-InfB_IgA,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,True,False
12264,Hematoloogilised uuringud,nan,S-ENA-paneel,RDW%,,24,,False,False,False,False,False,False,False,False,False,True,False
12266,Histoloogia,nan,S2-aTrepM-Blot,Diagnoos 1,,8,,False,False,False,False,False,False,False,False,False,True,False
12268,Hematoloogilised uuringud,nan,S-IgE,PLCR,,507,,False,False,False,False,False,False,False,False,False,True,False
12272,Histoloogia,nan,S-IgA,Kirjeldus,,312,,False,False,False,False,False,False,False,False,False,True,False
12273,Histoloogia,nan,B-gly,Arhiivi number,,15,,False,False,False,False,False,False,False,True,False,False,False
12274,Histoloogia,nan,P-Fibr-Fibrinogeen,Kirjeldus,,73,,False,False,False,False,False,False,False,False,True,False,False
12277,Hematoloogilised uuringud,nan,12441,RDW%,,3,,False,False,False,False,False,False,False,True,False,False,False
12280,Histoloogia,nan,S-f78_IgE,Arhiivi number,,25,,False,False,False,False,False,False,False,False,False,True,False
12289,Histoloogia,nan,S1-aCpn-IgG,Arhiivi number,,12,,False,False,False,False,False,False,False,False,False,True,False
12294,Hematoloogilised uuringud,nan,508,RDW%,,262,,False,False,False,False,False,False,False,True,False,False,False
12295,Hematoloogilised uuringud,nan,Vaskplasmas,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12296,Hematoloogilised uuringud,nan,S-EBV_VCA_IgM,RDW%,,4,,False,False,False,False,False,False,False,False,False,True,False
12297,Histoloogia,nan,"S,P-SHBG",Arhiivi number,,1,,False,False,True,False,False,False,False,False,False,False,False
12300,Hematoloogilised uuringud,nan,Üldbiokeemilised,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12301,Histoloogia,nan,S-CgA/KromograniinA(CgA),Arhiivi number,,6,,False,False,False,False,False,False,False,False,False,True,False
12303,Hematoloogilised uuringud,nan,tiuraamidesegu(Thiuram-Mix)1%,PLCR,,2,,False,False,False,False,False,False,False,True,False,False,False
12304,Hematoloogilised uuringud,nan,3857,PLCR,,18,,False,False,False,False,False,False,False,True,False,False,False
12305,Histoloogia,nan,fS-Folaat,Arhiivi number,,7,,False,False,False,False,False,False,False,False,False,True,False
12306,Hematoloogilised uuringud,nan,4209,PLCR,,47,,False,False,False,False,False,False,False,True,False,False,False
12307,Hematoloogilised uuringud,nan,4280,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12308,Hematoloogilised uuringud,nan,S-Crea_,PLCR,,6,,False,False,False,False,False,False,False,False,False,True,False
12311,Hematoloogilised uuringud,nan,45095,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12312,Hematoloogilised uuringud,nan,Epstein-BarrviirusetuumaantigeenivastIgMseerumis,RDW%,,19,,False,False,False,False,False,False,False,True,False,False,False
12313,Hematoloogilised uuringud,nan,S-CMVIgM/TsütomegaloviirusevastaneIgMseerumis,RDW%,,39,,False,False,False,False,False,False,False,False,False,True,False
12314,Hematoloogilised uuringud,nan,Sy-Tbc-PCR,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12315,Hematoloogilised uuringud,nan,1140,RDW%,,237,,False,False,False,False,False,False,False,True,False,False,False
12316,Hematoloogilised uuringud,nan,PrcF-eosinofiilid,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12319,Hematoloogilised uuringud,nan,43548,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12322,Histoloogia,nan,S-ACA,Diagnoos 1,,4,,False,False,False,False,False,False,False,False,False,True,False
12323,Histoloogia,nan,S-AmylP(amülaasipankreasefraktsioon),Diagnoos 1,,71,,False,False,False,False,False,False,False,False,False,True,False
12325,Hematoloogilised uuringud,nan,2688,PLCR,,2,,False,False,False,False,False,False,False,True,False,False,False
12328,Histoloogia,nan,S2-Y_enterocolitica_03_Ab,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,True,False
12329,Hematoloogilised uuringud,nan,30152,PLCR,,3,,False,False,False,False,False,False,False,True,False,False,False
12336,Histoloogia,nan,S-U1RNP_IgG,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,True,False
12342,Hematoloogilised uuringud,nan,10321,RDW%,,2,,False,False,False,False,False,False,False,True,False,False,False
12343,Hematoloogilised uuringud,nan,1455,RDW%,,2,,False,False,False,False,False,False,False,True,False,False,False
12345,Hematoloogilised uuringud,nan,S-AGAIgA/deamideeritudgliadiinivastaneIgAseerumis,RDW%,,21,,False,False,False,False,False,False,False,False,False,True,False
12347,Histoloogia,nan,S-aHCV,Lokatsioon,,108,,False,False,False,False,False,False,False,False,False,True,False
12348,Hematoloogilised uuringud,nan,7856,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12349,Histoloogia,nan,S2-IgE-FP51,Arhiivi number,,9,,False,False,False,False,False,False,False,False,False,True,False
12352,Hematoloogilised uuringud,nan,147172,RDW%,,7,,False,False,False,False,False,False,False,True,False,False,False
12353,Hematoloogilised uuringud,nan,P-GGT,PLCR,,24,,False,False,False,False,False,False,False,False,True,False,False
12354,Hematoloogilised uuringud,nan,3537,PLCR,,2,,False,False,False,False,False,False,False,True,False,False,False
12355,Histoloogia,nan,B-aRBC,Lokatsioon,,964,,False,False,False,False,False,False,False,True,False,False,False
12356,Hematoloogilised uuringud,nan,67178,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12357,Hematoloogilised uuringud,nan,71383,PLCR,,16,,False,False,False,False,False,False,False,True,False,False,False
12358,Hematoloogilised uuringud,nan,S-IL-6,RDW%,,7,,False,False,False,False,False,False,False,False,False,True,False
12359,Hematoloogilised uuringud,nan,246,RDW%,,7,,False,False,False,False,False,False,False,True,False,False,False
12362,Hematoloogilised uuringud,nan,B-Hemo,PLCR,,1189,,False,False,False,False,False,False,False,True,False,False,False
12363,Hematoloogilised uuringud,nan,10188,PLCR,,455,,False,False,False,False,False,False,False,True,False,False,False
12366,Hematoloogilised uuringud,nan,10224,PLCR,,58,,False,False,False,False,False,False,False,True,False,False,False
12368,Hematoloogilised uuringud,nan,Va-Bsk,PLCR,,110,,False,False,False,False,False,False,False,True,False,False,False
12369,Hematoloogilised uuringud,nan,2242,PLCR,,43,,False,False,False,False,False,False,False,True,False,False,False
12370,Hematoloogilised uuringud,nan,10863,PLCR,,6,,False,False,False,False,False,False,False,True,False,False,False
12372,Hematoloogilised uuringud,nan,P4-CA125,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12373,Hematoloogilised uuringud,nan,11119,RDW%,,401,,False,False,False,False,False,False,False,True,False,False,False
12374,Hematoloogilised uuringud,nan,72204,PLCR,,2,,False,False,False,False,False,False,False,True,False,False,False
12375,Histoloogia,nan,S-Mspike2M-komponent2,Arhiivi number,,2,,False,False,False,False,False,False,False,False,False,True,False
12378,Hematoloogilised uuringud,nan,Cx-HPVkõrgeriskitüüpideDNA,RDW%,,4,,False,False,False,False,False,False,False,True,False,False,False
12381,Hematoloogilised uuringud,nan,677,PLCR,,5,,False,False,False,False,False,False,False,True,False,False,False
12383,Hematoloogilised uuringud,nan,Herpessimplex2IgGWBmeetod,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12384,Hematoloogilised uuringud,nan,4806,RDW%,,8,,False,False,False,False,False,False,False,True,False,False,False
12386,Hematoloogilised uuringud,nan,B-HbA1C,PLCR,,420,,False,False,False,False,False,False,False,True,False,False,False
12388,Hematoloogilised uuringud,nan,4585,RDW%,,15,,False,False,False,False,False,False,False,True,False,False,False
12390,Hematoloogilised uuringud,nan,B-XmB-g,RDW%,,1085,,False,False,False,False,False,False,False,True,False,False,False
12391,Hematoloogilised uuringud,nan,7704,RDW%,,2,,False,False,False,False,False,False,False,True,False,False,False
12394,Hematoloogilised uuringud,nan,MycoplasmapneumoniaeIgM,RDW%,,4,,False,False,False,False,False,False,False,True,False,False,False
12395,Hematoloogilised uuringud,nan,1226,RDW%,,27,,False,False,False,False,False,False,False,True,False,False,False
12397,Histoloogia,nan,S-Paracet(paratsetamool),Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,True,False
12399,Hematoloogilised uuringud,nan,Cf-Myc,PLCR,,10,,False,False,False,False,False,False,False,True,False,False,False
12400,Hematoloogilised uuringud,nan,_Rf,RDW%,,63,,False,False,False,False,False,False,False,True,False,False,False
12403,Histoloogia,nan,S-w8_IgE,Arhiivi number,,88,,False,False,False,False,False,False,False,False,False,True,False
12407,Hematoloogilised uuringud,nan,145950,PLCR,,2,,False,False,False,False,False,False,False,True,False,False,False
12408,Hematoloogilised uuringud,nan,41176,PLCR,,7,,False,False,False,False,False,False,False,True,False,False,False
12411,Hematoloogilised uuringud,nan,Albumiinisuheliikvorisjaseerumis,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12414,Hematoloogilised uuringud,nan,43219,RDW%,,2,,False,False,False,False,False,False,False,True,False,False,False
12415,Hematoloogilised uuringud,nan,1932,RDW%,,4,,False,False,False,False,False,False,False,True,False,False,False
12420,Hematoloogilised uuringud,nan,3633,RDW%,,7,,False,False,False,False,False,False,False,True,False,False,False
12421,Histoloogia,nan,S-E2_IgE,Kirjeldus,,45,,False,False,False,False,False,False,False,False,False,True,False
12422,Hematoloogilised uuringud,nan,1154,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12426,Hematoloogilised uuringud,nan,S-Bil-D2,RDW%,,3,,False,False,False,False,False,False,False,False,False,True,False
12429,Histoloogia,nan,S-aENA-paneel,Kirjeldus,,24,,False,False,False,False,False,False,False,False,False,True,False
12434,Histoloogia,nan,S-Hantavirus_IgG,Diagnoos 1,,6,,False,False,False,False,False,False,False,False,False,True,False
12435,Hematoloogilised uuringud,nan,579,PLCR,,6,,False,False,False,False,False,False,False,True,False,False,False
12438,Hematoloogilised uuringud,nan,1849,RDW%,,177,,False,False,False,False,False,False,False,True,False,False,False
12439,Histoloogia,nan,S-Aspergillus_Ag,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,True,False
12441,Histoloogia,nan,S1-CK-MBm,Arhiivi number,,429,,False,False,False,False,False,False,False,False,False,True,False
12443,Hematoloogilised uuringud,nan,2522,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12449,Hematoloogilised uuringud,nan,41500,RDW%,,6,,False,False,False,False,False,False,False,True,False,False,False
12450,Histoloogia,nan,S-EtOH,Diagnoos 1,,57,,False,False,False,False,False,False,False,False,False,True,False
12452,Hematoloogilised uuringud,nan,PrcF-LDHperikardivedelikus,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12455,Hematoloogilised uuringud,nan,Vag-Bsk,PLCR,,33,,False,False,False,False,False,False,False,True,False,False,False
12457,Hematoloogilised uuringud,nan,560,RDW%,,15,,False,False,False,False,False,False,False,True,False,False,False
12458,Histoloogia,nan,fS-Urea,Arhiivi number,,1036,,False,False,False,False,False,False,False,False,False,True,False
12459,Hematoloogilised uuringud,nan,TPO_ak.,PLCR,,23,,False,False,False,False,False,False,False,True,False,False,False
12460,Hematoloogilised uuringud,nan,S-CK-MB,RDW%,,77,,False,False,False,False,False,False,False,False,False,True,False
12464,Hematoloogilised uuringud,nan,146028,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12465,Hematoloogilised uuringud,nan,45071,PLCR,,9,,False,False,False,False,False,False,False,True,False,False,False
12467,Histoloogia,nan,S-Crea+eGFR,Lokatsioon,,54,,False,False,False,False,False,False,False,False,False,True,False
12468,Histoloogia,nan,P-PT_,Lokatsioon,,8,,False,False,False,False,False,False,False,False,True,False,False
12471,Hematoloogilised uuringud,nan,144214,PLCR,,2,,False,False,False,False,False,False,False,True,False,False,False
12472,Hematoloogilised uuringud,nan,F-Campylo,RDW%,,3,,False,False,False,False,False,False,False,True,False,False,False
12475,Histoloogia,nan,S-CA,Kirjeldus,,63,,False,False,False,False,False,False,False,False,False,True,False
12476,Histoloogia,nan,S-UricA,Kirjeldus,,895,,False,False,False,False,False,False,False,False,False,True,False
12477,Hematoloogilised uuringud,nan,B1-AKTH,PLCR,,3,,False,False,False,False,False,False,False,True,False,False,False
12478,Histoloogia,nan,S-Myositis_(panel),Arhiivi number,,110,,False,False,False,False,False,False,False,False,False,True,False
12479,Hematoloogilised uuringud,nan,3630,PLCR,,7,,False,False,False,False,False,False,False,True,False,False,False
12480,Histoloogia,nan,S-IL-6,Arhiivi number,,7,,False,False,False,False,False,False,False,False,False,True,False
12481,Hematoloogilised uuringud,nan,S-S_sclerosis_(panel),RDW%,,91,,False,False,False,False,False,False,False,False,False,True,False
12482,Hematoloogilised uuringud,nan,30156,RDW%,,3,,False,False,False,False,False,False,False,True,False,False,False
12485,Hematoloogilised uuringud,nan,B4-cTnT,PLCR,,132,,False,False,False,False,False,False,False,True,False,False,False
12486,Hematoloogilised uuringud,nan,69654,PLCR,,5,,False,False,False,False,False,False,False,True,False,False,False
12487,Hematoloogilised uuringud,nan,1634,RDW%,,7,,False,False,False,False,False,False,False,True,False,False,False
12488,Hematoloogilised uuringud,nan,ImmuunoglobuliinGliikvoris,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12489,Histoloogia,nan,P-LTT-90min,Arhiivi number,,8,,False,False,False,False,False,False,False,False,True,False,False
12491,Hematoloogilised uuringud,nan,S-LTT-60min,PLCR,,6,,False,False,False,False,False,False,False,False,False,True,False
12494,Hematoloogilised uuringud,nan,59336,PLCR,,6,,False,False,False,False,False,False,False,True,False,False,False
12495,Hematoloogilised uuringud,nan,5632,PLCR,,5,,False,False,False,False,False,False,False,True,False,False,False
12497,Hematoloogilised uuringud,nan,11251,PLCR,,10,,False,False,False,False,False,False,False,True,False,False,False
12504,Hematoloogilised uuringud,nan,S-aBorr-IgG,RDW%,,2,,False,False,False,False,False,False,False,False,False,True,False
12507,Hematoloogilised uuringud,nan,EnteroviirusRNA,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12513,Hematoloogilised uuringud,nan,S.P-LDL-Chol,RDW%,,46,,False,False,False,False,False,False,False,True,False,False,False
12514,Hematoloogilised uuringud,nan,57858,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12515,Hematoloogilised uuringud,nan,10541,PLCR,,197,,False,False,False,False,False,False,False,True,False,False,False
12520,Hematoloogilised uuringud,nan,Bl-Aer,PLCR,,1,,False,False,False,False,False,False,False,True,False,False,False
12521,Histoloogia,nan,S-AAT(alfa-1-antitrüpsiin),Arhiivi number,,4,,False,False,False,False,False,False,False,False,False,True,False
12523,Hematoloogilised uuringud,nan,S-hCGbeeta,RDW%,,54,,False,False,False,False,False,False,False,False,False,True,False
12524,Histoloogia,nan,S2-M_pneumoniae_IgA,Kirjeldus,,9,,False,False,False,False,False,False,False,False,False,True,False
12525,Hematoloogilised uuringud,nan,2368,RDW%,,103,,False,False,False,False,False,False,False,True,False,False,False
12526,Hematoloogilised uuringud,nan,4322,RDW%,,4,,False,False,False,False,False,False,False,True,False,False,False
12527,Hematoloogilised uuringud,nan,B3-ABO,RDW%,,46,,False,False,False,False,False,False,False,True,False,False,False
12529,Hematoloogilised uuringud,nan,Vaskuriinis,PLCR,,4,,False,False,False,False,False,False,False,True,False,False,False
12532,Hematoloogilised uuringud,nan,1462,PLCR,,41,,False,False,False,False,False,False,False,True,False,False,False
12535,Hematoloogilised uuringud,nan,11050,RDW%,,40,,False,False,False,False,False,False,False,True,False,False,False
12537,Hematoloogilised uuringud,nan,LA-mix1APTTreagendiga(120&apos;),PLCR,,4,,False,False,False,False,False,False,False,True,False,False,False
12539,Hematoloogilised uuringud,nan,41269,RDW%,,1,,False,False,False,False,False,False,False,True,False,False,False
12541,Hematoloogilised uuringud,nan,S-f35_IgE,RDW%,,25,,False,False,False,False,False,False,False,False,False,True,False
12543,Histoloogia,nan,S-Borrelia-WB-IgG,Arhiivi number,,3,,False,False,False,False,False,False,False,False,False,True,False
12548,Histoloogia,nan,S-T_pallidum_IgG,Diagnoos 1,,29,,False,False,False,False,False,False,False,False,False,True,False
12549,Hematoloogilised uuringud,nan,64056,RDW%,,2,,False,False,False,False,False,False,False,True,False,False,False
