_regex_pattern_,grammar_symbol,value,_group_,_priority_
prefemin,DRUG_NAME,DRUG_NAME,0,0
thyme herb\+nurmenukujuur,DRUG_NAME,DRUG_NAME,0,0
mitteselektiivsed beetaadrenomimeetikumid,DRUG_NAME,DRUG_NAME,0,0
etilefrine,DRUG_NAME,DRUG_NAME,0,0
ramipril,DRUG_NAME,DRUG_NAME,0,0
terbisil kid,DRUG_NAME,DRUG_NAME,0,0
vitamins with minerals,DRUG_NAME,DRUG_NAME,0,0
iron \(iii\) hydroxide sucrose complex,DRUG_NAME,DRUG_NAME,0,0
avixar,DRUG_NAME,DRUG_NAME,0,0
other topical products for joint and muscular pain,DRUG_NAME,DRUG_NAME,0,0
amoxicillinile,DRUG_NAME,DRUG_NAME,0,0
hylase dessau,DRUG_NAME,DRUG_NAME,0,0
klacid,DRUG_NAME,DRUG_NAME,0,0
microfollin forte,DRUG_NAME,DRUG_NAME,0,0
atropine sulphate,DRUG_NAME,DRUG_NAME,0,0
bicacel,DRUG_NAME,DRUG_NAME,0,0
antifungals for systemic use,DRUG_NAME,DRUG_NAME,0,0
pioglitazone accord ,DRUG_NAME,DRUG_NAME,0,0
landiolol,DRUG_NAME,DRUG_NAME,0,0
bactiflox- lactab,DRUG_NAME,DRUG_NAME,0,0
alveriin\+simetikoon,DRUG_NAME,DRUG_NAME,0,0
ezetrol,DRUG_NAME,DRUG_NAME,0,0
migea depot,DRUG_NAME,DRUG_NAME,0,0
other centrally acting agents,DRUG_NAME,DRUG_NAME,0,0
bufomix easyhaler,DRUG_NAME,DRUG_NAME,0,0
interleukin inhibitors,DRUG_NAME,DRUG_NAME,0,0
other cold combination preparations,DRUG_NAME,DRUG_NAME,0,0
orfiril long,DRUG_NAME,DRUG_NAME,0,0
competact,DRUG_NAME,DRUG_NAME,0,0
verteporfin,DRUG_NAME,DRUG_NAME,0,0
cytotect cp,DRUG_NAME,DRUG_NAME,0,0
adartrel,DRUG_NAME,DRUG_NAME,0,0
dimetüülaminometüülfenüültiojodofenüülamiin\(i\),DRUG_NAME,DRUG_NAME,0,0
"muscle relaxants, centrally acting agents",DRUG_NAME,DRUG_NAME,0,0
awestatin ,DRUG_NAME,DRUG_NAME,0,0
thiamine hcl \(vit b\),DRUG_NAME,DRUG_NAME,0,0
aluminii nicotinas,DRUG_NAME,DRUG_NAME,0,0
tridural,DRUG_NAME,DRUG_NAME,0,0
-rginine hcl,DRUG_NAME,DRUG_NAME,0,0
r-one,DRUG_NAME,DRUG_NAME,0,0
lanatosiid c,DRUG_NAME,DRUG_NAME,0,0
cromoglicic acid,DRUG_NAME,DRUG_NAME,0,0
valgulised lisandid,DRUG_NAME,DRUG_NAME,0,0
cholestagel,DRUG_NAME,DRUG_NAME,0,0
flumedroxone,DRUG_NAME,DRUG_NAME,0,0
intuniv,DRUG_NAME,DRUG_NAME,0,0
triflux,DRUG_NAME,DRUG_NAME,0,0
berivine,DRUG_NAME,DRUG_NAME,0,0
valsartan actavis,DRUG_NAME,DRUG_NAME,0,0
depulpin,DRUG_NAME,DRUG_NAME,0,0
fenüülpropanoolamiin\+guaifenesiin,DRUG_NAME,DRUG_NAME,0,0
lisuride,DRUG_NAME,DRUG_NAME,0,0
dorzolamide elvim,DRUG_NAME,DRUG_NAME,0,0
taxanes,DRUG_NAME,DRUG_NAME,0,0
tsefotetaan,DRUG_NAME,DRUG_NAME,0,0
urofollitropin,DRUG_NAME,DRUG_NAME,0,0
clomethiazole,DRUG_NAME,DRUG_NAME,0,0
kliogest,DRUG_NAME,DRUG_NAME,0,0
cefuroxime a pharma 500mg,DRUG_NAME,DRUG_NAME,0,0
nepinaloon,DRUG_NAME,DRUG_NAME,0,0
hjertemagnyl,DRUG_NAME,DRUG_NAME,0,0
diphereline ,DRUG_NAME,DRUG_NAME,0,0
barbitaal,DRUG_NAME,DRUG_NAME,0,0
natrija hlorida 9%,DRUG_NAME,DRUG_NAME,0,0
gluformin,DRUG_NAME,DRUG_NAME,0,0
zyban,DRUG_NAME,DRUG_NAME,0,0
sulfoonamüüdid,DRUG_NAME,DRUG_NAME,0,0
sulfacetamide,DRUG_NAME,DRUG_NAME,0,0
"seakaltsitoniin, naturaalne",DRUG_NAME,DRUG_NAME,0,0
teised anksiolüütikumid,DRUG_NAME,DRUG_NAME,0,0
enalapri-atiopharm ,DRUG_NAME,DRUG_NAME,0,0
cyclizine,DRUG_NAME,DRUG_NAME,0,0
trimetadioon,DRUG_NAME,DRUG_NAME,0,0
niceritrol,DRUG_NAME,DRUG_NAME,0,0
gliclada,DRUG_NAME,DRUG_NAME,0,0
crinone,DRUG_NAME,DRUG_NAME,0,0
physioneal clea-lex glucose 1/ml,DRUG_NAME,DRUG_NAME,0,0
androgens and female sex hormones in combination,DRUG_NAME,DRUG_NAME,0,0
tenofovir disoproxil sandoz,DRUG_NAME,DRUG_NAME,0,0
pentaxim,DRUG_NAME,DRUG_NAME,0,0
midiana,DRUG_NAME,DRUG_NAME,0,0
twynsta,DRUG_NAME,DRUG_NAME,0,0
allopurinol nycomed,DRUG_NAME,DRUG_NAME,0,0
other central nervous system diagnostic radiopharmaceuticals,DRUG_NAME,DRUG_NAME,0,0
tars,DRUG_NAME,DRUG_NAME,0,0
progestogens,DRUG_NAME,DRUG_NAME,0,0
barbeksakloon,DRUG_NAME,DRUG_NAME,0,0
ampril,DRUG_NAME,DRUG_NAME,0,0
human coagulation factor x,DRUG_NAME,DRUG_NAME,0,0
enalaprilum- mepha,DRUG_NAME,DRUG_NAME,0,0
neiratax,DRUG_NAME,DRUG_NAME,0,0
"multivitamins, combinations",DRUG_NAME,DRUG_NAME,0,0
"diphtheria toxoid\+poliomyelitis, trivalent, inactivated, whole virus\+pertussis, purified antigen\+haemophilus influenzae b, purified antigen conjugated\+tetanus toxoid\+hepatitis b, purified antigen",DRUG_NAME,DRUG_NAME,0,0
kivisöe tõrv\+uurea\+salitsüülhape,DRUG_NAME,DRUG_NAME,0,0
vancomycin cnp,DRUG_NAME,DRUG_NAME,0,0
inosine pranobex,DRUG_NAME,DRUG_NAME,0,0
thyrozol,DRUG_NAME,DRUG_NAME,0,0
milupa pku-,DRUG_NAME,DRUG_NAME,0,0
aminoplasmal %,DRUG_NAME,DRUG_NAME,0,0
alph-drenoreceptor antagonists and diuretics,DRUG_NAME,DRUG_NAME,0,0
paxeladine,DRUG_NAME,DRUG_NAME,0,0
sinemet cr /,DRUG_NAME,DRUG_NAME,0,0
medrysone,DRUG_NAME,DRUG_NAME,0,0
raud\(iii\)isomaltosiid kompleks,DRUG_NAME,DRUG_NAME,0,0
kortikosteroidid süsteemseks kasutamiseks,DRUG_NAME,DRUG_NAME,0,0
valproic acid,DRUG_NAME,DRUG_NAME,0,0
propofol fresenius /ml,DRUG_NAME,DRUG_NAME,0,0
poldiinmetüülsulfaat,DRUG_NAME,DRUG_NAME,0,0
atsepromasiin,DRUG_NAME,DRUG_NAME,0,0
tropicamide,DRUG_NAME,DRUG_NAME,0,0
simvor ,DRUG_NAME,DRUG_NAME,0,0
jimandin,DRUG_NAME,DRUG_NAME,0,0
captopril\+hydrochlorothiazide,DRUG_NAME,DRUG_NAME,0,0
ergotamiin\+kofeiin,DRUG_NAME,DRUG_NAME,0,0
"kõhutüüfuse tekitaja, suukaudne, elus, nõrgestatud",DRUG_NAME,DRUG_NAME,0,0
exjade,DRUG_NAME,DRUG_NAME,0,0
tybost,DRUG_NAME,DRUG_NAME,0,0
iopamigita,DRUG_NAME,DRUG_NAME,0,0
proguanil,DRUG_NAME,DRUG_NAME,0,0
furacilliin,DRUG_NAME,DRUG_NAME,0,0
erytromycin,DRUG_NAME,DRUG_NAME,0,0
fenbufen,DRUG_NAME,DRUG_NAME,0,0
metaheksamiid,DRUG_NAME,DRUG_NAME,0,0
norgestimate\+ethinylestradiol,DRUG_NAME,DRUG_NAME,0,0
acetylcystein da tabs,DRUG_NAME,DRUG_NAME,0,0
tsinoksatsiin,DRUG_NAME,DRUG_NAME,0,0
penicilliinile,DRUG_NAME,DRUG_NAME,0,0
phenothiazines with piperazine structure,DRUG_NAME,DRUG_NAME,0,0
lendacin,DRUG_NAME,DRUG_NAME,0,0
holoxan,DRUG_NAME,DRUG_NAME,0,0
docefrez,DRUG_NAME,DRUG_NAME,0,0
prednison,DRUG_NAME,DRUG_NAME,0,0
tree pollen,DRUG_NAME,DRUG_NAME,0,0
albumin baxalta g/l,DRUG_NAME,DRUG_NAME,0,0
"antiinflammatory agents, no-teroids and antiinfectives in combination",DRUG_NAME,DRUG_NAME,0,0
ceftolozane\+tazobactam,DRUG_NAME,DRUG_NAME,0,0
actraphane innolet,DRUG_NAME,DRUG_NAME,0,0
vinca alkaloids and analogues,DRUG_NAME,DRUG_NAME,0,0
tevanate,DRUG_NAME,DRUG_NAME,0,0
diazepam auto injector,DRUG_NAME,DRUG_NAME,0,0
estradiol,DRUG_NAME,DRUG_NAME,0,0
donesyn,DRUG_NAME,DRUG_NAME,0,0
rosuvastatin\+amlodipine,DRUG_NAME,DRUG_NAME,0,0
pregabalin mylan pharma,DRUG_NAME,DRUG_NAME,0,0
trandolapril,DRUG_NAME,DRUG_NAME,0,0
esmocard /ml,DRUG_NAME,DRUG_NAME,0,0
oxantel,DRUG_NAME,DRUG_NAME,0,0
vizidor duo,DRUG_NAME,DRUG_NAME,0,0
sandostatin,DRUG_NAME,DRUG_NAME,0,0
protamine sulphate,DRUG_NAME,DRUG_NAME,0,0
-i ibzm,DRUG_NAME,DRUG_NAME,0,0
tiazofurine,DRUG_NAME,DRUG_NAME,0,0
coryol ,DRUG_NAME,DRUG_NAME,0,0
sonata hard capsules,DRUG_NAME,DRUG_NAME,0,0
serotoniiniretseptori antagonistid,DRUG_NAME,DRUG_NAME,0,0
finalgon,DRUG_NAME,DRUG_NAME,0,0
teised diagnostilised radiofarmatseutikumid neerude uurimiseks,DRUG_NAME,DRUG_NAME,0,0
sulfametoksasool,DRUG_NAME,DRUG_NAME,0,0
raud\(ii\)glükonaat\+vaskglükonaat\+mangaanglükonaat,DRUG_NAME,DRUG_NAME,0,0
triprolidine,DRUG_NAME,DRUG_NAME,0,0
bactroban nasal ointment,DRUG_NAME,DRUG_NAME,0,0
bactrim,DRUG_NAME,DRUG_NAME,0,0
zaditen,DRUG_NAME,DRUG_NAME,0,0
vemurafenib,DRUG_NAME,DRUG_NAME,0,0
bindren,DRUG_NAME,DRUG_NAME,0,0
buphenine,DRUG_NAME,DRUG_NAME,0,0
"labetalol hydrochloride injection, usp",DRUG_NAME,DRUG_NAME,0,0
paclitaxel medac mg/ml,DRUG_NAME,DRUG_NAME,0,0
tasobaktaam,DRUG_NAME,DRUG_NAME,0,0
amlodigamma ,DRUG_NAME,DRUG_NAME,0,0
tolnexa,DRUG_NAME,DRUG_NAME,0,0
votubia,DRUG_NAME,DRUG_NAME,0,0
pasireotide,DRUG_NAME,DRUG_NAME,0,0
cycloguanil embonate,DRUG_NAME,DRUG_NAME,0,0
futura ginkgo biloba,DRUG_NAME,DRUG_NAME,0,0
alfaadrenoretseptorite antagonistid ja diureetikumid,DRUG_NAME,DRUG_NAME,0,0
menodoron,DRUG_NAME,DRUG_NAME,0,0
pantoprazol a pharma 40mg,DRUG_NAME,DRUG_NAME,0,0
diclomelan,DRUG_NAME,DRUG_NAME,0,0
ant-cne preparations for systemic use,DRUG_NAME,DRUG_NAME,0,0
lipofundin mct/lct %,DRUG_NAME,DRUG_NAME,0,0
bazedoxifene,DRUG_NAME,DRUG_NAME,0,0
nifedipin,DRUG_NAME,DRUG_NAME,0,0
histodil solution for injection,DRUG_NAME,DRUG_NAME,0,0
topimark,DRUG_NAME,DRUG_NAME,0,0
diacomit,DRUG_NAME,DRUG_NAME,0,0
mxl,DRUG_NAME,DRUG_NAME,0,0
indium\(in\)oksünaadiga märgistatud rakud,DRUG_NAME,DRUG_NAME,0,0
almitriin,DRUG_NAME,DRUG_NAME,0,0
penitcillin,DRUG_NAME,DRUG_NAME,0,0
other antihypertensives,DRUG_NAME,DRUG_NAME,0,0
rad\(afinitor\),DRUG_NAME,DRUG_NAME,0,0
centamütsiin,DRUG_NAME,DRUG_NAME,0,0
fleree,DRUG_NAME,DRUG_NAME,0,0
"influenza, inactivated, split virus or surface antigen",DRUG_NAME,DRUG_NAME,0,0
orkal ,DRUG_NAME,DRUG_NAME,0,0
medaxone,DRUG_NAME,DRUG_NAME,0,0
mugotussol,DRUG_NAME,DRUG_NAME,0,0
aripsan ,DRUG_NAME,DRUG_NAME,0,0
other potassiu-paring agents,DRUG_NAME,DRUG_NAME,0,0
pramocaine,DRUG_NAME,DRUG_NAME,0,0
rosuvastatin teva pharma,DRUG_NAME,DRUG_NAME,0,0
levamisole,DRUG_NAME,DRUG_NAME,0,0
antacids with antispasmodics,DRUG_NAME,DRUG_NAME,0,0
ribavirin aurobindo,DRUG_NAME,DRUG_NAME,0,0
seroquel,DRUG_NAME,DRUG_NAME,0,0
meprotixol,DRUG_NAME,DRUG_NAME,0,0
etidylan,DRUG_NAME,DRUG_NAME,0,0
prostin vr,DRUG_NAME,DRUG_NAME,0,0
dixyrazine,DRUG_NAME,DRUG_NAME,0,0
dalacin,DRUG_NAME,DRUG_NAME,0,0
thrombin,DRUG_NAME,DRUG_NAME,0,0
pituitary and hypothalamic hormones and analogues,DRUG_NAME,DRUG_NAME,0,0
glimepiride sanwin ,DRUG_NAME,DRUG_NAME,0,0
fsm-mmun 25ml junior,DRUG_NAME,DRUG_NAME,0,0
rotigotine,DRUG_NAME,DRUG_NAME,0,0
dioxydine,DRUG_NAME,DRUG_NAME,0,0
gabapentin,DRUG_NAME,DRUG_NAME,0,0
lokaalanesteetikumid,DRUG_NAME,DRUG_NAME,0,0
isokit mebrofenin tc.s,DRUG_NAME,DRUG_NAME,0,0
esmocard lyo,DRUG_NAME,DRUG_NAME,0,0
enalapril alpharma tablets ,DRUG_NAME,DRUG_NAME,0,0
magneesiumiühendid,DRUG_NAME,DRUG_NAME,0,0
antihypertensives,DRUG_NAME,DRUG_NAME,0,0
valu palliatiivravi luumetastaaside korral,DRUG_NAME,DRUG_NAME,0,0
streptomütsiinid,DRUG_NAME,DRUG_NAME,0,0
floxapen,DRUG_NAME,DRUG_NAME,0,0
etoxib,DRUG_NAME,DRUG_NAME,0,0
olanzapine sandoz ,DRUG_NAME,DRUG_NAME,0,0
capd/dpca y safe,DRUG_NAME,DRUG_NAME,0,0
ksipamiid,DRUG_NAME,DRUG_NAME,0,0
mixtard flexpen,DRUG_NAME,DRUG_NAME,0,0
ephedrin streuli,DRUG_NAME,DRUG_NAME,0,0
levetiracetam pharmaswiss,DRUG_NAME,DRUG_NAME,0,0
camitotic,DRUG_NAME,DRUG_NAME,0,0
ranisan ,DRUG_NAME,DRUG_NAME,0,0
rubella immunoglobulin,DRUG_NAME,DRUG_NAME,0,0
lenzetto,DRUG_NAME,DRUG_NAME,0,0
stribild,DRUG_NAME,DRUG_NAME,0,0
escherichia coli lysate,DRUG_NAME,DRUG_NAME,0,0
other hormone antagonists and related agents,DRUG_NAME,DRUG_NAME,0,0
torendo ,DRUG_NAME,DRUG_NAME,0,0
tolciclate,DRUG_NAME,DRUG_NAME,0,0
meropenem gsk,DRUG_NAME,DRUG_NAME,0,0
tsükloguaniilembonaat,DRUG_NAME,DRUG_NAME,0,0
celestene chronodose,DRUG_NAME,DRUG_NAME,0,0
numient,DRUG_NAME,DRUG_NAME,0,0
adenocor,DRUG_NAME,DRUG_NAME,0,0
champix,DRUG_NAME,DRUG_NAME,0,0
etkloorvünool,DRUG_NAME,DRUG_NAME,0,0
rosuvastatin\+ezetimibe,DRUG_NAME,DRUG_NAME,0,0
sulfu-ontaining imidazole derivatives,DRUG_NAME,DRUG_NAME,0,0
kaliu-agnesiu-sparaginat berli-hemie,DRUG_NAME,DRUG_NAME,0,0
cefuroxime a pharma 250mg,DRUG_NAME,DRUG_NAME,0,0
natrii docusas,DRUG_NAME,DRUG_NAME,0,0
repatha,DRUG_NAME,DRUG_NAME,0,0
propofol - lipuro /ml,DRUG_NAME,DRUG_NAME,0,0
phosphonic acid derivatives,DRUG_NAME,DRUG_NAME,0,0
isomonit,DRUG_NAME,DRUG_NAME,0,0
zofenopril\+hydrochlorothiazide,DRUG_NAME,DRUG_NAME,0,0
barnidipiin,DRUG_NAME,DRUG_NAME,0,0
oxaliplatin bmm pharma,DRUG_NAME,DRUG_NAME,0,0
centaury\+lovage root\+rosemary leaf,DRUG_NAME,DRUG_NAME,0,0
pramipexole sandoz 088mg,DRUG_NAME,DRUG_NAME,0,0
convulex,DRUG_NAME,DRUG_NAME,0,0
chlorobutanol,DRUG_NAME,DRUG_NAME,0,0
novofem,DRUG_NAME,DRUG_NAME,0,0
akynzeo,DRUG_NAME,DRUG_NAME,0,0
systen,DRUG_NAME,DRUG_NAME,0,0
gammagard s/d g,DRUG_NAME,DRUG_NAME,0,0
naatriummetiodaal,DRUG_NAME,DRUG_NAME,0,0
multivitamiinid\+mineraalid,DRUG_NAME,DRUG_NAME,0,0
solpadeine express,DRUG_NAME,DRUG_NAME,0,0
strepsils vitamin c,DRUG_NAME,DRUG_NAME,0,0
nordazepam,DRUG_NAME,DRUG_NAME,0,0
imidasooli derivaadid,DRUG_NAME,DRUG_NAME,0,0
extract of belladonna\+tinctura convallariae\+tinctura valerianae\+menthol,DRUG_NAME,DRUG_NAME,0,0
ibandronic acid synthon ,DRUG_NAME,DRUG_NAME,0,0
"antiinflammatory preparations, no-teroids for topical use",DRUG_NAME,DRUG_NAME,0,0
endralasiin,DRUG_NAME,DRUG_NAME,0,0
ambasoon,DRUG_NAME,DRUG_NAME,0,0
indoramin,DRUG_NAME,DRUG_NAME,0,0
atorvastatin/amlodipine teva,DRUG_NAME,DRUG_NAME,0,0
activelle,DRUG_NAME,DRUG_NAME,0,0
brinaas,DRUG_NAME,DRUG_NAME,0,0
vigne rouge extract,DRUG_NAME,DRUG_NAME,0,0
ataluren,DRUG_NAME,DRUG_NAME,0,0
nitroferritsüaniidi derivaadid,DRUG_NAME,DRUG_NAME,0,0
vääve-alitsüülsalv %,DRUG_NAME,DRUG_NAME,0,0
beetablokaatorid ja tiasiidid,DRUG_NAME,DRUG_NAME,0,0
duphalac,DRUG_NAME,DRUG_NAME,0,0
gonadotropiini vabastavad hormoonid,DRUG_NAME,DRUG_NAME,0,0
bet-actamase resistant penicillins,DRUG_NAME,DRUG_NAME,0,0
novocaini,DRUG_NAME,DRUG_NAME,0,0
subutex,DRUG_NAME,DRUG_NAME,0,0
orlistat teva ,DRUG_NAME,DRUG_NAME,0,0
anistreplase,DRUG_NAME,DRUG_NAME,0,0
glucovance,DRUG_NAME,DRUG_NAME,0,0
"sympathomimetics, plain",DRUG_NAME,DRUG_NAME,0,0
bi-iloba ,DRUG_NAME,DRUG_NAME,0,0
pediaven g,DRUG_NAME,DRUG_NAME,0,0
darunavir mylan,DRUG_NAME,DRUG_NAME,0,0
piimhape,DRUG_NAME,DRUG_NAME,0,0
morphine hydrochloride trihydrate ph.eur.crs,DRUG_NAME,DRUG_NAME,0,0
lidocaine\+adrenaline,DRUG_NAME,DRUG_NAME,0,0
"vitamin -omplex, plain",DRUG_NAME,DRUG_NAME,0,0
abseamed,DRUG_NAME,DRUG_NAME,0,0
catridecacog,DRUG_NAME,DRUG_NAME,0,0
atorvastatin actavis,DRUG_NAME,DRUG_NAME,0,0
sulfasalazine,DRUG_NAME,DRUG_NAME,0,0
"sympathomimetics, combinations excl. corticosteroids",DRUG_NAME,DRUG_NAME,0,0
organic acids,DRUG_NAME,DRUG_NAME,0,0
prenoksdiasiin,DRUG_NAME,DRUG_NAME,0,0
abasaglar,DRUG_NAME,DRUG_NAME,0,0
duodenoheel,DRUG_NAME,DRUG_NAME,0,0
sapphappepreparaadid,DRUG_NAME,DRUG_NAME,0,0
imidazole derivatives and corticosteroids,DRUG_NAME,DRUG_NAME,0,0
xyrem,DRUG_NAME,DRUG_NAME,0,0
valdoxan,DRUG_NAME,DRUG_NAME,0,0
vitamiin e,DRUG_NAME,DRUG_NAME,0,0
nimorasool,DRUG_NAME,DRUG_NAME,0,0
colestipol,DRUG_NAME,DRUG_NAME,0,0
clonidi-atiopharm ampullen,DRUG_NAME,DRUG_NAME,0,0
kapsaitsiin ja sarnased ained,DRUG_NAME,DRUG_NAME,0,0
solomet,DRUG_NAME,DRUG_NAME,0,0
indome-atiopharm gel,DRUG_NAME,DRUG_NAME,0,0
penbutolol,DRUG_NAME,DRUG_NAME,0,0
sildenafil aurobindo,DRUG_NAME,DRUG_NAME,0,0
xenical,DRUG_NAME,DRUG_NAME,0,0
sulindak,DRUG_NAME,DRUG_NAME,0,0
oksükodoon hcl kontrollitud vabanemisega \(orf\) tabletid,DRUG_NAME,DRUG_NAME,0,0
olsalazine,DRUG_NAME,DRUG_NAME,0,0
angiotensinamide,DRUG_NAME,DRUG_NAME,0,0
lamictal,DRUG_NAME,DRUG_NAME,0,0
naproksens,DRUG_NAME,DRUG_NAME,0,0
omeprazol sandoz,DRUG_NAME,DRUG_NAME,0,0
omeprazol sandoz,DRUG_NAME,DRUG_NAME,0,0
digoxin nyxomed,DRUG_NAME,DRUG_NAME,0,0
torasemide hexal,DRUG_NAME,DRUG_NAME,0,0
oslif breezhaler,DRUG_NAME,DRUG_NAME,0,0
antibiotics and chemotherapeutics for dermatological use,DRUG_NAME,DRUG_NAME,0,0
medicated dressings,DRUG_NAME,DRUG_NAME,0,0
raxone,DRUG_NAME,DRUG_NAME,0,0
pediaven g,DRUG_NAME,DRUG_NAME,0,0
beetainterferoon,DRUG_NAME,DRUG_NAME,0,0
levomepromazine orion,DRUG_NAME,DRUG_NAME,0,0
ethylene imines,DRUG_NAME,DRUG_NAME,0,0
dextriferron,DRUG_NAME,DRUG_NAME,0,0
nitisinone mdk,DRUG_NAME,DRUG_NAME,0,0
ergot alkaloids,DRUG_NAME,DRUG_NAME,0,0
pilomann,DRUG_NAME,DRUG_NAME,0,0
tiokarbamiidi derivaadid,DRUG_NAME,DRUG_NAME,0,0
tests for renal function and ureteral injuries,DRUG_NAME,DRUG_NAME,0,0
arachidonic acid,DRUG_NAME,DRUG_NAME,0,0
pipemidic acid,DRUG_NAME,DRUG_NAME,0,0
mycomax sir,DRUG_NAME,DRUG_NAME,0,0
kortikosteroidide ja müdriaatikumide kombinatsioonid,DRUG_NAME,DRUG_NAME,0,0
tolterodine,DRUG_NAME,DRUG_NAME,0,0
tromboosivastased ained,DRUG_NAME,DRUG_NAME,0,0
paxifor,DRUG_NAME,DRUG_NAME,0,0
azidamfenicol,DRUG_NAME,DRUG_NAME,0,0
adrenergics and other drugs for obstructive airway diseases,DRUG_NAME,DRUG_NAME,0,0
zitraval,DRUG_NAME,DRUG_NAME,0,0
erelzi,DRUG_NAME,DRUG_NAME,0,0
abciximab,DRUG_NAME,DRUG_NAME,0,0
amoxicillini,DRUG_NAME,DRUG_NAME,0,0
"thiazides, combinations with psycholeptics and/or analgesics",DRUG_NAME,DRUG_NAME,0,0
pethidine bp,DRUG_NAME,DRUG_NAME,0,0
verejooksu tõkestavad ained,DRUG_NAME,DRUG_NAME,0,0
folic acid analogues,DRUG_NAME,DRUG_NAME,0,0
engystol,DRUG_NAME,DRUG_NAME,0,0
anapen,DRUG_NAME,DRUG_NAME,0,0
-eceptor antagonists,DRUG_NAME,DRUG_NAME,0,0
cilest,DRUG_NAME,DRUG_NAME,0,0
travoprost teva,DRUG_NAME,DRUG_NAME,0,0
dosulepin,DRUG_NAME,DRUG_NAME,0,0
günekoloogias kasutatavad antiseptilised ja infektsioonivastased ained,DRUG_NAME,DRUG_NAME,0,0
porcine lung phospholipids,DRUG_NAME,DRUG_NAME,0,0
-itamiin,DRUG_NAME,DRUG_NAME,0,0
fm,DRUG_NAME,DRUG_NAME,0,0
bifemelane,DRUG_NAME,DRUG_NAME,0,0
solutio iodi spirituosa,DRUG_NAME,DRUG_NAME,0,0
ultiva,DRUG_NAME,DRUG_NAME,0,0
losmina,DRUG_NAME,DRUG_NAME,0,0
tiotixene,DRUG_NAME,DRUG_NAME,0,0
levetiracetam ratiopharm,DRUG_NAME,DRUG_NAME,0,0
idarubicin,DRUG_NAME,DRUG_NAME,0,0
cimetidins,DRUG_NAME,DRUG_NAME,0,0
gold preparations,DRUG_NAME,DRUG_NAME,0,0
moexipril,DRUG_NAME,DRUG_NAME,0,0
irinotecan accord,DRUG_NAME,DRUG_NAME,0,0
majeptil,DRUG_NAME,DRUG_NAME,0,0
"korikosteroidid, nõrgad, kombinatsioonid antibiootikumidega",DRUG_NAME,DRUG_NAME,0,0
antibiootikumile,DRUG_NAME,DRUG_NAME,0,0
pertussis vaccines,DRUG_NAME,DRUG_NAME,0,0
glycyrrhizinic acid,DRUG_NAME,DRUG_NAME,0,0
alofisel,DRUG_NAME,DRUG_NAME,0,0
pku squeezie,DRUG_NAME,DRUG_NAME,0,0
phenindamine,DRUG_NAME,DRUG_NAME,0,0
antinematodal agents,DRUG_NAME,DRUG_NAME,0,0
olmetec plus,DRUG_NAME,DRUG_NAME,0,0
other insecticides and repellents,DRUG_NAME,DRUG_NAME,0,0
divina,DRUG_NAME,DRUG_NAME,0,0
ecobec,DRUG_NAME,DRUG_NAME,0,0
fluderin,DRUG_NAME,DRUG_NAME,0,0
tesavel,DRUG_NAME,DRUG_NAME,0,0
"ampril hl 5mg/12,5mg",DRUG_NAME,DRUG_NAME,0,0
iodine,DRUG_NAME,DRUG_NAME,0,0
mesporin i.m.,DRUG_NAME,DRUG_NAME,0,0
famotidin -sl,DRUG_NAME,DRUG_NAME,0,0
soluprick sq,DRUG_NAME,DRUG_NAME,0,0
bortezomib norameda,DRUG_NAME,DRUG_NAME,0,0
ypsila,DRUG_NAME,DRUG_NAME,0,0
myoview,DRUG_NAME,DRUG_NAME,0,0
flagyl,DRUG_NAME,DRUG_NAME,0,0
kloormesanoon,DRUG_NAME,DRUG_NAME,0,0
"innohep t-a iu/0,5 ml syringes",DRUG_NAME,DRUG_NAME,0,0
olanzapine sandoz ,DRUG_NAME,DRUG_NAME,0,0
mvasi,DRUG_NAME,DRUG_NAME,0,0
sulfadimethoxine,DRUG_NAME,DRUG_NAME,0,0
torendo q-tab ,DRUG_NAME,DRUG_NAME,0,0
irinotecan medac,DRUG_NAME,DRUG_NAME,0,0
rispen,DRUG_NAME,DRUG_NAME,0,0
tree and grass pollen,DRUG_NAME,DRUG_NAME,0,0
"immunoglobulins, normal human, for extravascular a",DRUG_NAME,DRUG_NAME,0,0
glimasol,DRUG_NAME,DRUG_NAME,0,0
vabadin ,DRUG_NAME,DRUG_NAME,0,0
aminohapped\+glükoos,DRUG_NAME,DRUG_NAME,0,0
chirocaine ,DRUG_NAME,DRUG_NAME,0,0
mitmesugused terapeutilised radiofarmatseutikumid,DRUG_NAME,DRUG_NAME,0,0
emedastine,DRUG_NAME,DRUG_NAME,0,0
nutriflex lipid /64 peri,DRUG_NAME,DRUG_NAME,0,0
megestrol,DRUG_NAME,DRUG_NAME,0,0
drospirenone\+ethinylestradiol,DRUG_NAME,DRUG_NAME,0,0
clopigamma,DRUG_NAME,DRUG_NAME,0,0
silgard,DRUG_NAME,DRUG_NAME,0,0
sulfadicramide,DRUG_NAME,DRUG_NAME,0,0
doribax,DRUG_NAME,DRUG_NAME,0,0
nitrazepam alpharma tablets ,DRUG_NAME,DRUG_NAME,0,0
other estrogens,DRUG_NAME,DRUG_NAME,0,0
insuman comb solostar,DRUG_NAME,DRUG_NAME,0,0
dermitopic,DRUG_NAME,DRUG_NAME,0,0
palonosetron sandoz,DRUG_NAME,DRUG_NAME,0,0
glucosaminoglycan polysulfate,DRUG_NAME,DRUG_NAME,0,0
